project_id,name,project_code,current_operation_strategy,target_operation_strategy,action,reason,other_system_id,legacy_project_id,project_environment
401,旌城印象更换单元门,PRJ260401,joint,joint,keep,existing_new_system_project,109452,79c4128054be48bcb8377af16faba3fd,正式项目
402,德阳市旌阳区乡镇通组道路工程(双东镇),PRJ260402,joint,joint,keep,existing_new_system_project,109445,79db41967bf84a6c98eca2e5fb490b56,正式项目
403,阿坝-成都东线路工程14标,PRJ260403,joint,joint,keep,existing_new_system_project,259219,7a9e747d055946fe91da93e794819a4e,
404,S206线K3+440-K4+040段改建工程施工全一标段,PRJ260404,joint,joint,keep,existing_new_system_project,109664,7ac0d75f530f4ecbb8d2f4169d9c0af8,正式项目
405,城南壹号3区·央堂（一期）专业分包包2安装工程,PRJ260405,joint,joint,keep,existing_new_system_project,225292,7ae92d3ae6a34881b96e7aa1aaa53e87,
406,四川司法产教融合实训基地二期项目（运动场及附属设施）土石方工程,PRJ260406,joint,joint,keep,existing_new_system_project,261824,7c38d18f4d2e4ab6818f9527e46cce15,
407,阿合奇县劳保局棚户区（城市危旧房屋）改造项目（一标段）防水专业分包工程,PRJ260407,joint,joint,keep,existing_new_system_project,259128,7c468620d025454db6eb932a5a5562fa,
408,盘龙镇大建果园路改建工程,PRJ260408,joint,joint,keep,existing_new_system_project,109604,7c5bb2cf30bf470a93d959b223c7fb15,正式项目
409,国宾府售楼部、样板间室内精装修工程,PRJ260409,joint,joint,keep,existing_new_system_project,109830,7cc55a8369d148a28e41f470b8f982af,正式项目
410,东水门大桥、朝天门大桥（南北）公园、停车场、电梯等新增附属设施工程,PRJ260410,joint,joint,keep,existing_new_system_project,141389,7ccb740801cf4ffba45d3e4990d51a47,
411,银鑫五洲广场二期 1#楼 A、D 座楼栋间交界处防水施工,PRJ260411,joint,joint,keep,existing_new_system_project,168601,7dc77eabfb054d6f8d70ca8a9825938d,
412,米易县高铁站前广场环境整治项目,PRJ260412,joint,joint,keep,existing_new_system_project,109514,7ece2d06323c438d89c1a89c7a3a134f,正式项目
413,塔什库尔干县达布达尔乡农业灌溉管道建设项目,PRJ260413,joint,joint,keep,existing_new_system_project,109410,7f207699fff8424980ab795089a8a9f4,正式项目
414,高地库房,PRJ260414,direct,joint,set,existing_new_system_project,,7f29aa1fea1745cf8868ec7db11261f2,正式项目
415,宁南县骑骡沟镇曹家营、董家龙潭饮用水源地保护工程施工合同,PRJ260415,joint,joint,keep,existing_new_system_project,109827,7fa2733fb3d34cc6a7870d625504a391,正式项目
416,水韵江南10栋维修,PRJ260416,joint,joint,keep,existing_new_system_project,109582,7fa5e23b3bfa44e184eeaf9f6aa891c0,正式项目
417,测试3.0名称123,PRJ260417,direct,joint,set,existing_new_system_project,109372,7fa974d0bc674fb48bd98beaad6825ab,
418,西昌市西部城区A2-04地块房地产开发项目项目消防、智能化、暖通预留预埋部分安装专业分包,PRJ260418,joint,joint,keep,existing_new_system_project,198586,7fd8ea3e59b7430fa97844b5fde512e4,
419,实验幼儿园卫生间及功能室维修工程,PRJ260419,joint,joint,keep,existing_new_system_project,109719,800fb4620f6f4afca71708d0da82500f,正式项目
420,四川保盛贵州茅台酒采购平台,PRJ260420,direct,joint,set,existing_new_system_project,109381,8021c0268aac4ab0adbded0135329637,正式项目
421,渭河路（庐山北路至秦岭山北路）道路改造工程道路水稳层材料供应和施工项目,PRJ260421,joint,joint,keep,existing_new_system_project,109436,8023626ac42a4b898b22735e281c8608,正式项目
422,驻渝某单位废油罐拆装工程（第三次）,PRJ260422,joint,joint,keep,existing_new_system_project,237155,80ccba31ed86452683ada4a39f2027bd,
423,万兴一品四组团区域景观土建工程,PRJ260423,joint,joint,keep,existing_new_system_project,,8142331173514ba7a4c218b3c4da0805,legacy_contract_project_anchor
424,国网四川省电力公司家属区物业改造二标段项目,PRJ260424,joint,joint,keep,existing_new_system_project,109793,816c71305aa94216886d5a43d371eb0f,正式项目
425,米易中心城一二期架空层及入户大堂软装采购工程,PRJ260425,joint,joint,keep,existing_new_system_project,109465,81925fb85f68450d9108e75665063f94,正式项目
426,布拖县拉达乡现代设施蔬菜产业融合示范园附属工程,PRJ260426,joint,joint,keep,existing_new_system_project,109836,81d3115930624b97aedc862be17f8d7e,正式项目
427,德阳市供水安装工程队非招标项目施工劳务分包备选合同,PRJ260427,joint,joint,keep,existing_new_system_project,109754,81f1c11cde6e4db0bc782b1aaf07f75d,正式项目
428,蓬溪县苇子湾水库除险加固工程,PRJ260428,joint,joint,keep,existing_new_system_project,109841,820b75e8bc1d44b199a52ffe48f1c350,正式项目
429,全国新增1000亿斤粮食生产能力射洪县2018年田间工程建设项目二标段,PRJ260429,joint,joint,keep,existing_new_system_project,109784,8210d117e0d14137b74221d251aba7a9,正式项目
430,潼南支行东安分理处营业网点主体装修工程项目,PRJ260430,joint,joint,keep,existing_new_system_project,177627,82b352940a4446beaec40efdcd1f0c34,
431,郫都区安德街道崇德沟黑臭水体整治项目,PRJ260431,joint,joint,keep,existing_new_system_project,109431,82f853994a7f4e8e9e602dda3f89691f,正式项目
432,德阳市旌江线城市路灯及绿化工程(八角路口交通改善)项目,PRJ260432,joint,joint,keep,existing_new_system_project,181664,8340e78b40b54a178e8020ff2cb67fe3,
433,乔庄镇茶树村排水沟整治,PRJ260433,joint,joint,keep,existing_new_system_project,109816,837f285f234d42b6b60e717ea8e7390b,正式项目
434,北新国际冷链商贸物流项目E地块E3#-1、E4#-1综合项目,PRJ260434,joint,joint,keep,existing_new_system_project,109371,8394414a2c9548ff91c728854b0f972d,
435,华系田园猪”生产技术集成示范与应用项目——2024年华系田园猪舍采购(包1：应用示范一),PRJ260435,joint,joint,keep,existing_new_system_project,200131,83bc85cab5f64cbe91486de3d1d46045,
436,某部食堂维修整治工程,PRJ260436,joint,joint,keep,existing_new_system_project,188209,83e7238256b547f2a986adb2e2599541,
437,2018年乐山城域传送网汇聚机房建设工程,PRJ260437,joint,joint,keep,existing_new_system_project,109747,84294b0ce2fa49f493c40ed4d2676b79,正式项目
438,绵阳市安州区2025年制种大县项目-生产基地设施建设工程,PRJ260438,joint,joint,keep,existing_new_system_project,237922,842ab5bb919d45ca9f23040dc3e34050,
439,国有企业职工家属区“三供一业”分离移交改造项目供水部分,PRJ260439,joint,joint,keep,existing_new_system_project,109829,84523f6e180f4f519bb0b1e60b6922c6,正式项目
440,中建四局-杜秀佳项目,PRJ260440,joint,joint,keep,existing_new_system_project,263994,84c69a9362964c71924c359adc4efb67,
441,围墙亮化及环境改造项目,PRJ260441,joint,joint,keep,existing_new_system_project,109752,84e432dea3ad41d09fb63c0470de73b3,正式项目
442,信达国际车库伸缩缝漏水维修工程项目,PRJ260442,joint,joint,keep,existing_new_system_project,200134,84e981fdde7d4cbbb060120806e08159,
443,中国移动四川公司乐山分公司2025-2026年渠道维修采购项目,PRJ260443,joint,joint,keep,existing_new_system_project,214319,8501f263d1874d7ea4206eea6387184f,
444,绵土路九龙里至武新路路面和桥梁工程,PRJ260444,joint,joint,keep,existing_new_system_project,109584,855160338f1e45cfbc0d0c34ed169a79,正式项目
445,智慧之心项目5#泡沫混凝土工程,PRJ260445,joint,joint,keep,existing_new_system_project,215568,8565db0386b842f0932560eb0780e129,
446,中江县2016年抗旱应急水源工程,PRJ260446,joint,joint,keep,existing_new_system_project,109839,85866c001d2e4b029b09516966968acc,正式项目
447,大英县城西片区棚户区改造城中村项目（三期）一标段建设项目、郪江北安置房建设项目、盐华小学校建设EPC项目,PRJ260447,joint,joint,keep,existing_new_system_project,109674,85a310ee93c644e7afb8d61dade74000,正式项目
448,成绵TJ4项目部驻地房屋恢复装修工程,PRJ260448,joint,joint,keep,existing_new_system_project,198587,85a4017a9c604e0391500307328339fb,
449,征拆服务中心办公用房装修工程,PRJ260449,joint,joint,keep,existing_new_system_project,109840,876f32f8b96d4bb192f628a4cb4d0b49,正式项目
450,三星堆旅游环线工业游基地基础设施改造项目（一期）设计施工总承包项目,PRJ260450,direct,joint,set,existing_new_system_project,109401,87f7752054484eb9988c3714e39102ad,正式项目
451,成都市青羊区文庙后街雨水管网管道清淤及更换维修改造工程,PRJ260451,joint,joint,keep,existing_new_system_project,202060,88dc03d2639144e2a513a82c2ebec878,
452,广汉金鱼镇凉水村管网延伸工程,PRJ260452,joint,joint,keep,existing_new_system_project,109802,88e26d8ae253462cbcfc30e462f2da7f,正式项目
453,四川省烟草公司内江市公司土建、安装、装饰施工供应商采购项目,PRJ260453,direct,joint,set,existing_new_system_project,109500,890be7b5d630451fa7183f49d5d7b7e2,正式项目
454,绵阳高新医院（肺病医院）建设项目之办公室装饰装修分包合同,PRJ260454,joint,joint,keep,existing_new_system_project,109473,8929f6ba520a4e24813d0adb7e6479e7,正式项目
455,旌南小区消防蓄水池防水防漏维修工程施工合同,PRJ260455,joint,joint,keep,existing_new_system_project,109741,896c436fa83944339095020270c16178,正式项目
456,北温泉街道状元府第照度提升工程,PRJ260456,joint,joint,keep,existing_new_system_project,109626,89839027a8fe4876a6f7edd4a103ec2e,正式项目
457,铜梁区永嘉镇2020年断头路、联网路建设圣水村八组、塘坪村十一组、十七组公路工程,PRJ260457,joint,joint,keep,existing_new_system_project,,89e4f0b434dd40be8c6b7e452d8123c3,legacy_contract_project_anchor
458,绵阳市公安局高新技术产业开发区分局磨家派出所改造工程,PRJ260458,joint,joint,keep,existing_new_system_project,169133,8a17b9ff95fc42b696dc7c91938904dc,
459,长虹技佳重庆分公司彩钢棚搭建项目,PRJ260459,joint,joint,keep,existing_new_system_project,237160,8a37f6f69a15444d97084d605610d841,
460,泰安综合楼屋面改造工程,PRJ260460,joint,joint,keep,existing_new_system_project,109643,8a57f2823a644db09f6c915d4942f9d5,正式项目
461,濛阳河路（泰山路-蓥华山路）市政道路工程劳务分包,PRJ260461,joint,joint,keep,existing_new_system_project,190049,8a72b33293404bebab3141c623e6ecca,
462,常宜高速公路CY-CZ1标梁场生产区建设项目,PRJ260462,joint,joint,keep,existing_new_system_project,109778,8ab29cb255744a2d8b8369c642ee6fe6,正式项目
463,四川致远锂业有限公司氯化锂车间地基加固工程,PRJ260463,joint,joint,keep,existing_new_system_project,,8ad18cbf8fa3437e896a05658738a32e,
464,中国移动四川公司天府新区分公司2020-2022年渠道维修采购项目,PRJ260464,joint,joint,keep,existing_new_system_project,109683,8b32e4c1d62849e59c6a9596571b5dcd,正式项目
465,新华水库放水闸阀整治工程,PRJ260465,joint,joint,keep,existing_new_system_project,201727,8b702fa4ccca4b3b98261a07cbde8ae7,
466,渭河路邻里中心2-2-1、2-2-2铺位装修,PRJ260466,joint,joint,keep,existing_new_system_project,263663,8c344596cdd444249482d76da3b86016,
467,重庆2025年度零星维修服务项目,PRJ260467,joint,joint,keep,existing_new_system_project,239736,8c4d70aba64643968392105d93c77f4b,
468,新疆维吾尔自治区喀什地区大数据局电力机房维修维护项目,PRJ260468,joint,joint,keep,existing_new_system_project,115134,8c9c5aa21f3a444caad16458f3100d00,
469,张家河洪安镇三村村10组和大同村11组护坡整治工程,PRJ260469,joint,joint,keep,existing_new_system_project,109663,8d6e8dafbdb44480b46396d6e058b208,正式项目
470,违法建（构）筑物拆除工程,PRJ260470,joint,joint,keep,existing_new_system_project,,8dff413b6fb14d6387ccbf6904b861fc,
471,珠峰文化旅游创意产业园区基础设施建设项目一期工程第一标段、二标段,PRJ260471,joint,joint,keep,existing_new_system_project,109657,8e1e8ffb0e244123a5f5b269a540fb17,正式项目
472,苍溪县2020年高标准农田建设项目（施工六）标段,PRJ260472,joint,joint,keep,existing_new_system_project,,8e9ed2cf43864b91b23147d4fa8176f4,legacy_contract_project_anchor
473,德阳市旌阳区涪江路小学校校舍维修工程,PRJ260473,joint,joint,keep,existing_new_system_project,109378,8eab805030f6469fb6138c53b388ad26,正式项目
474,德阳市罗江区救助管理站新建救助接待大厅新项目,PRJ260474,joint,joint,keep,existing_new_system_project,109475,8ef8a9d9c4884fca98f054365e1789ba,正式项目
475,蓬莱镇城乡一体化建设项目四标段项目模板脚手架专业分包,PRJ260475,joint,joint,keep,existing_new_system_project,109461,8f5413ca3b9648668a00f54f9fee5b5b,正式项目
476,万兴一品一组3#楼区域景观土建增加工程,PRJ260476,joint,joint,keep,existing_new_system_project,,8f6741b427cd4d49a55ac4ff49984ad2,legacy_contract_project_anchor
477,800MM冷却区整改,PRJ260477,joint,joint,keep,existing_new_system_project,109576,8f874aff67254dde80a7b2a2c63ba91e,正式项目
478,40万吨高强包装纸扩建项目余土/渣土外运专业分包工程,PRJ260478,joint,joint,keep,existing_new_system_project,109375,8fdbef4293604b95a0e2d7a44d5a8b80,正式项目
479,易初明通公司拉萨分公司装修及厂区改造项目,PRJ260479,joint,joint,keep,existing_new_system_project,109776,90199c09b08c49fabf8a8d70e620b9f1,正式项目
480,德阳市罗江区乡村水务供水建设项目钢筋、模板、混凝土、管道及阀门安装劳务分包二标段,PRJ260480,joint,joint,keep,existing_new_system_project,236099,90e7b8156a46435ba1b1c39b30479fd0,
481,西藏方向军事设施建设项目施工总承包合同90项目工程工序劳务作业,PRJ260481,joint,joint,keep,existing_new_system_project,139653,910ed968bceb422f9ce302e2799da9b8,
482,中国移动四川公司市州分公司2025年—2028年管理用房及生产枢纽楼公共区域零星维修项目的标包7 泸州,PRJ260482,joint,joint,keep,existing_new_system_project,238994,918683f439b8487cadb404658ab90785,
483,铜梁区太平镇团碾村十七组（CU69）公路工程,PRJ260483,joint,joint,keep,existing_new_system_project,109728,92308c59fc714d39a2d5cc45e483c1f0,正式项目
484,德阳市市区背街小巷风貌整治工程（施工二标段）,PRJ260484,joint,joint,keep,existing_new_system_project,109767,93cc6b74baa344f3bc26a971682f88bb,正式项目
485,长安汽车全球培训中心改造工程施工服务,PRJ260485,joint,joint,keep,existing_new_system_project,109606,93eb0c58a37649418efd2b28f0757c80,正式项目
486,2025年中石化西南石油工程公司钻前辅助工程劳务项目（1-8标段）,PRJ260486,joint,joint,keep,existing_new_system_project,214441,93f06cd7b4224d759b02bd71317c00d9,
487,峨边彝族自治县人工智能实践基地建设项目,PRJ260487,joint,joint,keep,existing_new_system_project,261150,94c6a77e5b8e4eaea55e16a4ee4bb604,
488,荣昌区仁义中学校舍建设项目,PRJ260488,joint,joint,keep,existing_new_system_project,109482,94e3c6b241b94290aee703a35bacf5cd,正式项目
489,伽师县工业园区空气源供热建设项目（二次）,PRJ260489,joint,joint,keep,existing_new_system_project,109366,94e5c244917144bdbfcbe8bb2e1d45ec,正式项目
490,德阳校区日常维修服务,PRJ260490,joint,joint,keep,existing_new_system_project,109620,95046cba907f454e912ac49de532fcc7,正式项目
491,国网新疆喀什岳普湖县供电公司城区供电所项目,PRJ260491,joint,joint,keep,existing_new_system_project,181030,952e810223ff4a18aac271de72d232af,
492,银鑫·五洲广场A地块漏水维修工程,PRJ260492,joint,joint,keep,existing_new_system_project,179948,95e6ded075be48a9950e0e9f5411ac30,
493,金阳县尔觉西乡来来寨村至吉史里口集中安置点安全住房施工便道等建设项目,PRJ260493,joint,joint,keep,existing_new_system_project,,95f63da6ca6143df980fee07b36c5b5a,legacy_contract_project_anchor
494,德阳市龙泉山北路（泾河路-青衣江路）更换井座盖,PRJ260494,joint,joint,keep,existing_new_system_project,109731,9679632240d74ff9bd55e0c7b26a0d07,正式项目
495,旌兴·和悦雲岸1#-11#楼项目公区精装修工程专业分包,PRJ260495,joint,joint,keep,existing_new_system_project,258466,96af7424fa7747b48aae24ab669caa3e,
496,玛瑙村易地扶贫搬迁堡坎及边坡支护工程,PRJ260496,joint,joint,keep,existing_new_system_project,109800,973001fda0d442faa9516db4ace99a73,正式项目
497,阳市罗江区秀水河2020年水毁修复工程（劳务）一标段项目、二标段,PRJ260497,joint,joint,keep,existing_new_system_project,109697,975c978ebf34482ab92912e0e4825d58,正式项目
498,东林智慧学校停车场工程建设项目,PRJ260498,joint,joint,keep,existing_new_system_project,223774,976f7632cefe4535a53f8a239d5fb1c2,
499,四川广元昭化中国食品产业发展重点园区（工业园区泉坝台阶地）项目场平、道路工程施工,PRJ260499,joint,joint,keep,existing_new_system_project,109790,98af7d7c7a6247bfa410c4e081af4469,正式项目
500,中核城建德阿项目(EPC)工程27#地块钢结构厂房屋面光伏安装施工专业分包,PRJ260500,joint,joint,keep,existing_new_system_project,237162,99859d05ebee43d98f4b947a62aaccab,
501,绵竹应急周转房项目3#点位,PRJ260501,joint,joint,keep,existing_new_system_project,109430,9997cf42719c4991a9ef015c49e0a94c,正式项目
502,两路市政环卫所-渝北区2022年元旦春节街景灯饰建设工程项目,PRJ260502,joint,joint,keep,existing_new_system_project,109556,9999948fd712497985312d9b63a718fb,正式项目
503,罗江区城镇污水垃圾治理-城区垃圾中转站改造项目,PRJ260503,joint,joint,keep,existing_new_system_project,109471,99d71acc6c124557921fbd34cd845492,正式项目
504,天弓智慧城产业园（一期）总承包工程精装修工程工程专业分包,PRJ260504,joint,joint,keep,existing_new_system_project,214323,9a112eb2adae49ea84d9e4baa92dded4,
505,喀什地区塔什库尔干县曲什曼检查站至垃圾处理厂道路路灯采购项目（二次）,PRJ260505,joint,joint,keep,existing_new_system_project,115142,9b2699105e5a437d96e46f1be52c66a6,
506,办公室各类合同,PRJ260506,joint,joint,keep,existing_new_system_project,,9b29799342fe47ffaa5f4bc17badb5b6,legacy_contract_project_anchor
507,德阳市委党校整体迁建工程区域工程-给排水专业分包(第二次),PRJ260507,joint,joint,keep,existing_new_system_project,109432,9b42b1d50b224729a824ee78afa7387e,正式项目
508,自贡航空产业园航空大道南延线二标段（K1+860-K2+670）土石方工程设备租赁,PRJ260508,joint,joint,keep,existing_new_system_project,109628,9b66381d3eab487fa180887ba7ee343c,正式项目
509,青衣江路、泰山路等市政道路维修整治工程,PRJ260509,joint,joint,keep,existing_new_system_project,109586,9b7a50ed79df43dcb4bc61cc23f1c62f,正式项目
510,重庆轨道交通15号线一期土建工程01标金童路站2B出入口 DN500 给水管道迁改工程,PRJ260510,joint,joint,keep,existing_new_system_project,162254,9bd11b5b52694523b3eecb0ccf6c3c04,
511,2025年西南石油工程公司钻前辅助工程劳务框架招标（4标段：内江、自贡等地区）项目,PRJ260511,joint,joint,keep,existing_new_system_project,212781,9c886de4b2df40c69ee0567fe75bf196,
512,中国移动四川公司省本部2021-2023年管理用房及生产枢纽楼公共区域零星维修项目（补采）,PRJ260512,joint,joint,keep,existing_new_system_project,109564,9c9b148d8642412bbc5bb655d73ede29,正式项目
513,西藏军区工程建设项目临时器材库和装备库建设项目（2302项目）,PRJ260513,joint,joint,keep,existing_new_system_project,141391,9d60cf8cfdb546b5a01189c5c9128748,
514,刘伟零星工程项目,PRJ260514,joint,joint,keep,existing_new_system_project,109503,9ebba094a48443a39dd7e1421da8dfbb,正式项目
515,剑阁县2017年国家水土保持重点建设工程剑江项目区治理工程,PRJ260515,joint,joint,keep,existing_new_system_project,109781,9ee8c6df78d84fb79e7bacee20f9803e,正式项目
516,旌阳区涪江苑小区等2个城镇老旧小区改造及配套基础设施改造项目（孝感街道二期）-涪江苑小区周边道路改造,PRJ260516,direct,joint,set,existing_new_system_project,120558,9f0ba65501144ebc97ad9ca1812c6f5d,
517,四川护理职业学校2019年暑假德阳校区区域总平修缮工程,PRJ260517,joint,joint,keep,existing_new_system_project,109550,9f65fb36101c4f598431d46550c76f8a,正式项目
518,喀什某单位锅炉房锅炉扩容改造项目,PRJ260518,joint,joint,keep,existing_new_system_project,238995,9f9532c518f646cc8f518111de5c4505,
519,125t电炸炉项目部分建筑窗户改造工程,PRJ260519,joint,joint,keep,existing_new_system_project,,a0090073c7bc4521b1a419e1f65944ef,legacy_contract_project_anchor
520,德阳智茂润亚电子科技有限公司3C配件及终端制造项目厂房装修工程,PRJ260520,joint,joint,keep,existing_new_system_project,109407,a066ecd41c8a4c52b51338d3c00115e1,正式项目
521,德新镇绿化及风貌改造工程,PRJ260521,joint,joint,keep,existing_new_system_project,109783,a0d056eb1a064f0cbb2cf26b4eb30fcf,正式项目
522,安州高新区数字经济产业园基础设施补短板项目--地块二专业分包招标,PRJ260522,joint,joint,keep,existing_new_system_project,238942,a169409a19654f2080b224b3cf9a2d66,
523,西藏鲲泰建设集团有限公司2021年度劳务作业分包必选入围项目,PRJ260523,joint,joint,keep,existing_new_system_project,109567,a1affaaaf8124d54bfedebee978dda0b,正式项目
524,剑阁县盐店镇莲石笋村居民改造项目七标段,PRJ260524,joint,joint,keep,existing_new_system_project,109791,a1c8757811764320a6915a1df6d7846b,正式项目
525,营盘乡高峰村、都家坝、丁家碥村农村安全饮水,PRJ260525,joint,joint,keep,existing_new_system_project,109817,a1d5df160ba1409dbb581cc5c68a9cfc,正式项目
526,绵阳市安州区村容村貌环境改造提升项目——黄土镇江池村道路工程项目,PRJ260526,joint,joint,keep,existing_new_system_project,109595,a1df3e6b2cbe4363b1f33cb30b679822,正式项目
527,国网德阳供电公司综合中心建设场地平整工程,PRJ260527,joint,joint,keep,existing_new_system_project,109690,a1e8265ed4924aa793e4e304ede160dd,正式项目
528,环壁南路（中山大道至蒋家河段）DN600管给水工程,PRJ260528,joint,joint,keep,existing_new_system_project,109601,a2188cd16afa4137a6672d5b21995152,正式项目
529,细磨车间、碳酸锂车间防水补漏项目工程,PRJ260529,joint,joint,keep,existing_new_system_project,263995,a23dd17f3b044c6e922cddbecbae097e,
530,工程部油料化工组后油库油罐防腐层检修合同,PRJ260530,joint,joint,keep,existing_new_system_project,239738,a26cdf3caf4d4040809169e35af677b7,
531,青衣江小学东侧绿化带整治,PRJ260531,joint,joint,keep,existing_new_system_project,109425,a276363513d1424da525b3a0069cad76,正式项目
532,西藏华泰龙矿业开发有限公司接地环网安装工程,PRJ260532,joint,joint,keep,existing_new_system_project,109496,a27fc25d859f4e8c89c1de148f879008,正式项目
533,白马关镇接引村“三格式+人工湿地”集中式生活污水处理设施项目,PRJ260533,joint,joint,keep,existing_new_system_project,109524,a2ed40b404af4ce0b9256320d9d0ea9c,正式项目
534,德阳文德湖屿树花园项目一期一批次项目,PRJ260534,joint,joint,keep,existing_new_system_project,109509,a302d9524c1c476b9467347fd2366c29,正式项目
535,九寨沟县假日阳光建设项目（酒店标段）勘察-设计-施工总承包（EPC）项目,PRJ260535,joint,joint,keep,existing_new_system_project,109711,a31f60322d4549d08c02b28c71911eaf,正式项目
536,中国航发公司郝小成零星工程,PRJ260536,direct,joint,set,existing_new_system_project,109380,a3f1efed66944330a8825ac889c5cb86,正式项目
537,伽师县综合物流园建设项目-新建10KV配电工程,PRJ260537,joint,joint,keep,existing_new_system_project,109467,a41a50af79294ecb925b470611f7ffbd,正式项目
538,中国移动四川公司雅安分公司2021-2022年渠道维修采购项目框架协议,PRJ260538,joint,joint,keep,existing_new_system_project,109648,a47049a94e0f4b61b0d7bf3e26dc1bf5,正式项目
539,建筑工程实训管改造提升采购项目,PRJ260539,joint,joint,keep,existing_new_system_project,109391,a4c3b0033e8a41e68da82541dd2ba833,正式项目
540,剑阁县白龙鲁班片区市政基础建设工程,PRJ260540,joint,joint,keep,existing_new_system_project,,a54d1136b4874e4a821efd15fdc99656,正式项目
541,青海盐湖工业股份有限公司钾肥分公司2020年冬季维保项目加工一车间局部地面硬化项目区域四、区域五地坪修复工程 标段一,PRJ260541,joint,joint,keep,existing_new_system_project,109602,a57caf01d54f4466a15c975d806f6d43,正式项目
542,汉源县生态农副产品产业园区基础配套设施建设项目-孵化园一标段,PRJ260542,joint,joint,keep,existing_new_system_project,109370,a5c3158b49694b9b80cc642bde276b66,
543,中国移动四川公司眉山分公司2020-2022年渠道维修采购项目框架协议,PRJ260543,joint,joint,keep,existing_new_system_project,109709,a5d250ac5bbf451a9793ba879c02cfe4,正式项目
544,滨河路加油站室外污水管网修建项目,PRJ260544,joint,joint,keep,existing_new_system_project,109554,a649f6ec842b490fa661f7f985335fef,正式项目
545,蓝海实习实训基地装修工程,PRJ260545,joint,joint,keep,existing_new_system_project,,a6af94c87d324ebda82ca2a8b1c89b8e,legacy_contract_project_anchor
546,德阳市罗江区万安南塔社区多功能运动场建设项目,PRJ260546,joint,joint,keep,existing_new_system_project,109427,a6c5c648fc4c4a32b2affa2b7bcd40ff,正式项目
547,广清城际轨道交通项目（花都段）安置区工程（狮岭镇军田安置区一期工程）项目（市政道路）工程,PRJ260547,joint,joint,keep,existing_new_system_project,109573,a74d16f8345a4e29a837fb2ea222deea,正式项目
548,布拖县（基只乡镇）2016年-2019年安全住房地质隐患应急抢险项目,PRJ260548,joint,joint,keep,existing_new_system_project,,a764a9cefe994b3ab38c8888c35bba33,legacy_contract_project_anchor
549,中建四局-刘兴宇项目,PRJ260549,joint,joint,keep,existing_new_system_project,258794,a7f1cabfc69e4b0e9a8f93a295c8ee03,
550,南木林县拉布普乡皮布岔口东娘村公路工程项目,PRJ260550,joint,joint,keep,existing_new_system_project,109368,a833c96d0fcc4025b38b6b6f534bf835,正式项目
551,1-8号厂房、13号厂房、16号厂房防水保温工程专业分包合同,PRJ260551,joint,joint,keep,existing_new_system_project,109547,a87f64ee0cf84e24ba5def696a8db151,正式项目
552,德阳市自来水公司给水管道维修工程,PRJ260552,joint,joint,keep,existing_new_system_project,,a9d5da6068554951b32ac50fd0882879,正式项目
553,喀什地区某医院综合内科楼消防设施改造工程,PRJ260553,joint,joint,keep,existing_new_system_project,178260,aa1718235eda4e43a6bc5e018bac9aac,
554,2023年德阳经开区保障性安居工程城镇老旧小区主体改造项目劳务分包第十二标段,PRJ260554,joint,joint,keep,existing_new_system_project,109354,ab320098414a44169a230f356a43a778,
555,重庆市城投路桥管理有限公司2022年日常维护（竞标12）项目,PRJ260555,joint,joint,keep,existing_new_system_project,109481,ab4b61f019744a5bae5f5ee00538f82b,正式项目
556,平武古城敬老院维修改造项目,PRJ260556,joint,joint,keep,existing_new_system_project,109799,ab85a39f56c54484bb2c8097a4a55b36,正式项目
557,民洛一级公路10千伏线路迁改工程,PRJ260557,joint,joint,keep,existing_new_system_project,,abb8fe1c7d94468e87f740a796daa4e1,正式项目
558,孝感镇和平村1、2、3、6、7组墓地迁建区域配套项目,PRJ260558,joint,joint,keep,existing_new_system_project,109679,abcd51a9a4144153ab3c770d763e7219,正式项目
559,界石围栏采购项目,PRJ260559,joint,joint,keep,existing_new_system_project,177508,abee105af4f140e9a3596ff620d771d5,
560,罗江区集中办公区食堂项目,PRJ260560,joint,joint,keep,existing_new_system_project,109536,ad19ad5cd2244aa4830302b0c8a545b8,正式项目
561,旌南大厦12楼办公场所装修项目,PRJ260561,joint,joint,keep,existing_new_system_project,139652,ad21c497c9cd46f29dcf11deb58d2e0b,
562,德阳市旌阳区医养结合中心及精神病院区建设项目国防电缆通信线路迁改工程,PRJ260562,joint,joint,keep,existing_new_system_project,109497,ad660cc6918646d8a94fe5ff0f0fccc5,正式项目
563,违法建（构）筑物拆除工程施工协议,PRJ260563,joint,joint,keep,existing_new_system_project,109742,ad7fbdddb4114548a9b6e547bba0821d,正式项目
564,中江县北塔南北干道至东二环道路工程二期,PRJ260564,joint,joint,keep,existing_new_system_project,,ad80a3099a1b4502b742b3396c7bd3bd,正式项目
565,异地扶贫搬迁项目,PRJ260565,joint,joint,keep,existing_new_system_project,109814,ada14cce57224111bd53c4427cedba4a,正式项目
566,国网新疆喀什供电公司110kV一明线接地网大修等2项工程,PRJ260566,joint,joint,keep,existing_new_system_project,213484,ade530f935bc4134a288b363dddb4b49,
567,乐山嘉洋科技发展有限公司车间净化装修工程,PRJ260567,direct,joint,set,existing_new_system_project,109501,ae12c308edb84f0aad945e6a9017eb35,正式项目
568,德阳文德湖屿树花园项目总承包工程大区土方开挖分包合同,PRJ260568,joint,joint,keep,existing_new_system_project,109429,aec263c51c77406b9e1cbdae1cde27eb,正式项目
