fact_family,staging_id,legacy_record_id,document_no,project_id,project_name,amount_total,target_model,action
supplier_contract,10671,f8122c2bc99e44aaafc07a466799f71a,2024.9.16,809,高新产业园配套项目（包2）,43620.0,sc.general.contract,create_general_contract
supplier_contract,9272,17f429bba12a4f5a94818bf1d373435c,GYSHT-20260310-010,851,SCBS未指定项目 - 四川宏政嘉斯建筑工程有限公司,30000.0,sc.general.contract,create_general_contract
supplier_contract,9520,41bbe867143f4ff3bb847dfc0a4372bc,GYSHT-20260310-013,851,SCBS未指定项目 - 四川宏政嘉斯建筑工程有限公司,300000.0,sc.general.contract,create_general_contract
supplier_contract,9649,56edd5c8e1b44892ad783440f876016f,JX-20250402-001,828,城市花园等老旧小区改造,1800.0,sc.general.contract,create_general_contract
supplier_contract,9697,5dadf5f7cae14074b751a1a4daf8691a,JX-20250401-001,828,城市花园等老旧小区改造,570.0,sc.general.contract,create_general_contract
supplier_contract,10511,e2e1e25f0708427187ab7cdd545c89ac,GYSHT-20260310-011,851,SCBS未指定项目 - 四川宏政嘉斯建筑工程有限公司,100000.0,sc.general.contract,create_general_contract
supplier_contract,9444,36810a31149644c3b874ab01392d4e6f,JX-20250505-001,809,高新产业园配套项目（包2）,31000.0,sc.general.contract,create_general_contract
supplier_contract,9601,4cd0f3839a5044b789411779def05622,JX-20250306-004,813,旌阳区供水项目——柏隆供水管网,253500.0,sc.general.contract,create_general_contract
supplier_contract,9709,5fc3ed55caa7486985b8fe71cd1ec3ef,wyc005,817,王谊村总平,13296.0,sc.general.contract,create_general_contract
supplier_contract,10158,aabf4fded2ca472eb40d68a3e67c1a17,GYSHT-20250717-010,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,10107,a29503ef5e6a4a959a1584b2b472cc55,GYSHT-20250908-001,850,SCBS未指定项目 - 德阳市博众建材销售有限公司,517648.0,sc.general.contract,create_general_contract
supplier_contract,10163,ab7e3147ddba424d835c3826cde4e4e5,JX-20250306-003,813,旌阳区供水项目——柏隆供水管网,384000.0,sc.general.contract,create_general_contract
supplier_contract,10314,c67dcc3616cf4b008978f81ecd45e960,JX-20250306-002,808,旌阳区供水项目——柏隆净水厂,424500.0,sc.general.contract,create_general_contract
supplier_contract,10066,9b5d6dc1423b4c0794d11995f4e27620,FBHT-20250226-001,814,澜沧江西路（苗山街-蓥华山路）,6700.0,sc.general.contract,create_general_contract
supplier_contract,9487,3bcef688080543609cbccf441607e81c,GYSHT-20260310-016,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,47500.0,sc.general.contract,create_general_contract
supplier_contract,9531,43473c6a511f42868420f0bb1f380965,FBHT-20250324-001,808,旌阳区供水项目——柏隆净水厂,135770.82,sc.general.contract,create_general_contract
supplier_contract,10283,c11ab4a5408449ac85e7cdbd4f8347c6,GYSHT-20260106-010,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,10365,cfcd7816ab7c4566a22e7dfe1e4145e8,GYSHT-20260310-014,851,SCBS未指定项目 - 四川宏政嘉斯建筑工程有限公司,10000.0,sc.general.contract,create_general_contract
supplier_contract,10625,f2eea2b7186b44f7b7e5bad3bc54f99e,GYSHT-20260310-006,851,SCBS未指定项目 - 四川宏政嘉斯建筑工程有限公司,200000.0,sc.general.contract,create_general_contract
supplier_contract,9434,333d6e3dcef3488d9741889d40fa0a63,wyc007,817,王谊村总平,8719.75,sc.general.contract,create_general_contract
supplier_contract,10007,910de05c1e97476d81eab606d2827ea6,20250226,809,高新产业园配套项目（包2）,196885.0,sc.general.contract,create_general_contract
supplier_contract,10035,94b5b113d49f4150a51e9185302b1a36,2024/11/21,816,龙泉山路二段(赣江路-信江路),373559.14,sc.general.contract,create_general_contract
supplier_contract,10604,efc94bcdf8fc4998808dbfe82a4000da,20250214,809,高新产业园配套项目（包2）,161293.99,sc.general.contract,create_general_contract
supplier_contract,10298,c3a043147865488cb23fcf9d7fdc927b,wy001,817,王谊村总平,495000.0,sc.general.contract,create_general_contract
supplier_contract,9508,3f11f660c94647d68eb5801102111bde,GYSHT-20260109-004,858,SCBS未指定项目 - 四川宏川建筑劳务有限公司,100000.0,sc.general.contract,create_general_contract
supplier_contract,10005,90b26b9062e04789810f541d58548022,GYSHT-20260310-004,851,SCBS未指定项目 - 四川宏政嘉斯建筑工程有限公司,50000.0,sc.general.contract,create_general_contract
supplier_contract,10281,c0a79d0574e8452b88760f50246a4cde,GYSHT-20260310-007,851,SCBS未指定项目 - 四川宏政嘉斯建筑工程有限公司,60000.0,sc.general.contract,create_general_contract
supplier_contract,9844,743b005d979140cf8c31d1b91524bd64,BZHTGL-20250306-001,808,旌阳区供水项目——柏隆净水厂,0.0,sc.general.contract,create_general_contract
supplier_contract,9447,36d65ecebcf84cc8bfcce68446b418ba,20250225,809,高新产业园配套项目（包2）,7696.0,sc.general.contract,create_general_contract
supplier_contract,9691,5c62bf275e4243c78ec441d4a87bbe9a,GYSHT-20260310-020,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,26000.0,sc.general.contract,create_general_contract
supplier_contract,9642,55bdf86fc2bf40008982c38e192a0ed7,GYSHT-20260310-012,851,SCBS未指定项目 - 四川宏政嘉斯建筑工程有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,9626,5291f56245cd4c1e9f9b9076dd6605fb,GYSHT-20260310-011,850,SCBS未指定项目 - 德阳市博众建材销售有限公司,300000.0,sc.general.contract,create_general_contract
supplier_contract,10598,ee9b014a02a5465a9d152e3ce9b3f9ab,GYSHT-20250716-009,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,11819.0,sc.general.contract,create_general_contract
supplier_contract,10648,f5a02364f17c4837b379ec015cca1d0c,GYSHT-20260120-001,850,SCBS未指定项目 - 德阳市博众建材销售有限公司,440000.0,sc.general.contract,create_general_contract
supplier_contract,10682,fa4af5c558c5494ca3fb27fe3ac7b4b9,GYSHT-20260120-002,850,SCBS未指定项目 - 德阳市博众建材销售有限公司,300000.0,sc.general.contract,create_general_contract
supplier_contract,9648,56df8c6fc9e740a2887a3c2c17db0ac5,wyc008,817,王谊村总平,67866.0,sc.general.contract,create_general_contract
supplier_contract,10099,a0f6a5fa9597452096e57004dc9af876,2025/3/22,828,城市花园等老旧小区改造,11000.0,sc.general.contract,create_general_contract
supplier_contract,9524,421bd52c762f4b7d84fe2ec93d007161,1000,810,高新产业园配套项目（包3）,0.0,sc.general.contract,create_general_contract
supplier_contract,9584,49f7fa2330464ddfa1642c2c5237ce94,056,817,王谊村总平,3398.0,sc.general.contract,create_general_contract
supplier_contract,10232,b98dcdba2132411da7ddc9d6be80cfc1,20250317,808,旌阳区供水项目——柏隆净水厂,19105.65,sc.general.contract,create_general_contract
supplier_contract,10256,bcb2507730e344a5a4b1b1ba5ca1991b,098,817,王谊村总平,3991.55,sc.general.contract,create_general_contract
supplier_contract,10362,cf125946f98047aeb6d6fdb1e4119e2b,20250324,808,旌阳区供水项目——柏隆净水厂,5361.0,sc.general.contract,create_general_contract
supplier_contract,10584,ec575b9af59045e7adba53a5e31f050e,20250318,808,旌阳区供水项目——柏隆净水厂,2800.0,sc.general.contract,create_general_contract
supplier_contract,9220,0e927b73f91e497caf20850f8640a0e1,GYSHT-20250711-006,850,SCBS未指定项目 - 德阳市博众建材销售有限公司,25000.08,sc.general.contract,create_general_contract
supplier_contract,9283,1a15b38fc7e741648a654deb0536d194,20250331,808,旌阳区供水项目——柏隆净水厂,1.0,sc.general.contract,create_general_contract
supplier_contract,9503,3e1f29ba61ad4f16b57edc733062c222,20250331,813,旌阳区供水项目——柏隆供水管网,1.0,sc.general.contract,create_general_contract
supplier_contract,9509,3f1b7496689a404ab8caea08459f5fa5,GYSHT-20250716-014,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,24000.0,sc.general.contract,create_general_contract
supplier_contract,9560,4749a084c04f485eb677b75625c94528,2025.4.1,808,旌阳区供水项目——柏隆净水厂,0.0,sc.general.contract,create_general_contract
supplier_contract,9668,595d25ff07af4e4fb41506ef721856f1,20250331,809,高新产业园配套项目（包2）,1.0,sc.general.contract,create_general_contract
supplier_contract,9685,5be4e038214749e5a56f6739f15fea2e,GYSHT-20250711-006,850,SCBS未指定项目 - 德阳市博众建材销售有限公司,18830.0,sc.general.contract,create_general_contract
supplier_contract,10065,9b4c2a475efd46559fd4bb1d38b8bd8d,JX-20250427-001,809,高新产业园配套项目（包2）,67650.0,sc.general.contract,create_general_contract
supplier_contract,10240,baa0ec6fca684c098fa7bfc1f9b76813,2025.4.1,814,澜沧江西路（苗山街-蓥华山路）,0.0,sc.general.contract,create_general_contract
supplier_contract,10274,c0352cb0034048a78d88a99674c0b3e3,FBHT-20250401-001,817,王谊村总平,49335.0,sc.general.contract,create_general_contract
supplier_contract,10320,c730b6f8ecb24d98ae7467053d7686ad,2025.4.1,828,城市花园等老旧小区改造,0.0,sc.general.contract,create_general_contract
supplier_contract,10488,df3da146800e455880b99f62f140acac,2025.3.31,817,王谊村总平,0.0,sc.general.contract,create_general_contract
supplier_contract,10541,e6d27bb47d6643c88ada637afecd5d70,2025.4.1,810,高新产业园配套项目（包3）,0.0,sc.general.contract,create_general_contract
supplier_contract,10676,f95857f801a6459ca1a12a636fff86d2,20250331,814,澜沧江西路（苗山街-蓥华山路）,1.0,sc.general.contract,create_general_contract
supplier_contract,10698,fbedfad39d8a47bc99bc9c7d0bbc088a,20250401,828,城市花园等老旧小区改造,1.0,sc.general.contract,create_general_contract
supplier_contract,9360,27b4497e71c141f496729c9808557cb6,099,817,王谊村总平,9270.0,sc.general.contract,create_general_contract
supplier_contract,9547,45828276a4884d168e5e195b77c25895,wyc05,817,王谊村总平,4575.0,sc.general.contract,create_general_contract
supplier_contract,9640,55226d04fbeb43c489ce401388117c60,wyc1,817,王谊村总平,1.0,sc.general.contract,create_general_contract
supplier_contract,10076,9c743ddfad6e4528b79f8d532b0671dc,FBHT-20250407-001,823,面粉厂等小区改造项目,4429.96,sc.general.contract,create_general_contract
supplier_contract,9149,03e68ec9faf845bc894448e76aa8a877,2025/2/25,828,城市花园等老旧小区改造,19389.98,sc.general.contract,create_general_contract
supplier_contract,9189,09e624ac30854cea931ab4eecb59584a,GYSHT-20250711-005,850,SCBS未指定项目 - 德阳市博众建材销售有限公司,38880.0,sc.general.contract,create_general_contract
supplier_contract,9571,488737a170d04f9d9be21c14c8835361,20241017,813,旌阳区供水项目——柏隆供水管网,66900.0,sc.general.contract,create_general_contract
supplier_contract,9306,1eeacc8d87f04cd08955dafe1c24bb6d,099,817,王谊村总平,21800.0,sc.general.contract,create_general_contract
supplier_contract,9336,235815203c8e411f9273696d9f8f6d69,XG006,810,高新产业园配套项目（包3）,328000.0,sc.general.contract,create_general_contract
supplier_contract,9495,3d563c266bf24754b5c6a8870c31aaa7,xg02,810,高新产业园配套项目（包3）,16203.1,sc.general.contract,create_general_contract
supplier_contract,9548,459d69a1ffbc478891229c9b15887105,2025/3/15,814,澜沧江西路（苗山街-蓥华山路）,113042.1,sc.general.contract,create_general_contract
supplier_contract,9408,2fcc9257aaa442fdb72e5b173d30fa4e,JX-20250417-001,814,澜沧江西路（苗山街-蓥华山路）,80000.0,sc.general.contract,create_general_contract
supplier_contract,9591,4bd4fcec447448039f098cc927ea0c90,wyc007,817,王谊村总平,53280.0,sc.general.contract,create_general_contract
supplier_contract,10340,c98b8d8c3754452597f888ce5001f9d1,BZHTGL-20250417-001,817,王谊村总平,69701.0,sc.general.contract,create_general_contract
supplier_contract,10473,dcc61fd284804baa95021c70e379358c,BZHTGL-20250417-002,817,王谊村总平,12708.92,sc.general.contract,create_general_contract
supplier_contract,10693,fb70d0936174493ea64bdded6c559e27,JX-20250418-001,828,城市花园等老旧小区改造,100300.0,sc.general.contract,create_general_contract
supplier_contract,10426,d6c8fde8b6aa4bd5a531b21fc9b290a5,2025/3/1,828,城市花园等老旧小区改造,86560.0,sc.general.contract,create_general_contract
supplier_contract,9269,1724af2386af4ed897114df443124f59,202504141,813,旌阳区供水项目——柏隆供水管网,36240.0,sc.general.contract,create_general_contract
supplier_contract,9302,1e2d73d06a7449199e4d92a99e447a05,BZHTGL-20250408-001,808,旌阳区供水项目——柏隆净水厂,100000.0,sc.general.contract,create_general_contract
supplier_contract,9921,81ffd6c2d342435f83071ba3086267d5,xg04,810,高新产业园配套项目（包3）,950000.0,sc.general.contract,create_general_contract
supplier_contract,10529,e5a2d7bdf9cc411ea977f1b0467af9e4,202503311,808,旌阳区供水项目——柏隆净水厂,17700.0,sc.general.contract,create_general_contract
supplier_contract,9425,326a32e8be9a425dae49b140a605b603,wyc012,817,王谊村总平,10602.5,sc.general.contract,create_general_contract
supplier_contract,9429,32e52578bfcf47b28d382f6f28995ae7,wyc013,817,王谊村总平,6716.0,sc.general.contract,create_general_contract
supplier_contract,9948,87be2aaa2bc748608fb8589ea47b5175,2025.327,808,旌阳区供水项目——柏隆净水厂,5800.0,sc.general.contract,create_general_contract
supplier_contract,10097,a07dfce2712444c4bcb741a5c8941231,FBHT-20250427-001,808,旌阳区供水项目——柏隆净水厂,4500.01,sc.general.contract,create_general_contract
supplier_contract,10345,cc05942e320d4698bb60c39cdf826116,GYSHT-20250428-001,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,24900.0,sc.general.contract,create_general_contract
supplier_contract,9140,023282ba6e624506886e23a04f0f620f,GYSHT-20250429-002,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,9515,404efbe5feda4505b534fb87cef8e730,GYSHT-20250429-003,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,9889,7d9d33c8b9414da5af3e6f86b86510ee,GYSHT-20250429-003,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,10015,9223316bf0fb4160af3f1d9abe0a8105,GYSHT-20250429-003,858,SCBS未指定项目 - 四川宏川建筑劳务有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,10423,d5ed756629024783bc487149b0f8d13a,GYSHT-20250429-001,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,9456,37df8c804ad748fc8ff4b506eacaf122,GYSHT-20250430-004,858,SCBS未指定项目 - 四川宏川建筑劳务有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,10010,91b2fa7636fa4c91811d7e5afb037daf,2025.04.30,812,二重厂西路等4条道路工程,0.0,sc.general.contract,create_general_contract
supplier_contract,10104,a1f1139694eb4a79a30902f8bf190c6d,GYSHT-20250430-002,858,SCBS未指定项目 - 四川宏川建筑劳务有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,9284,1a3fe47a2c66400d94734af82b42e3b5,JX-20260126-003,832,宋家堰景观工程,137610.0,sc.general.contract,create_general_contract
supplier_contract,9821,7069e74f63074f3380e98ca9652483e9,GYSHT-20260310-024,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,10002,908ea16790ec4323ab4883c75f8afd70,JX-20250530-001,814,澜沧江西路（苗山街-蓥华山路）,22000.0,sc.general.contract,create_general_contract
supplier_contract,10043,966f031a5acd49c8a90785dff420ff64,FBHT-20250512-002,808,旌阳区供水项目——柏隆净水厂,4537.5,sc.general.contract,create_general_contract
supplier_contract,10634,f47283a63ad14094b8b246fd7838074c,GYSHT-20250716-017,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,9703,5ee964e996b54b8297b48fb2e1bc0256,GYSHT-20250717-012,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,27300.0,sc.general.contract,create_general_contract
supplier_contract,9819,705b21313ccd436283833575fa695521,FBHT-20250708-001,809,高新产业园配套项目（包2）,27300.0,sc.general.contract,create_general_contract
supplier_contract,10034,94aa46ebdb294fa3ab2a6d282b66f0aa,GYSHT-20251216-001,850,SCBS未指定项目 - 德阳市博众建材销售有限公司,133694.0,sc.general.contract,create_general_contract
supplier_contract,10055,9904bacaafd94c21bd321d57f87e180d,GYSHT-20250723-001,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,10108,a2b6609656054c73a5a7a22e4aaae5f8,GYSHT-20260106-014,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,9166,065b7604ce0e43e3a6ab48c610e4b247,GYSHT-20250506-001,858,SCBS未指定项目 - 四川宏川建筑劳务有限公司,200000.0,sc.general.contract,create_general_contract
supplier_contract,9542,44e3799899c9450fa621cc7b5a3d1b30,GYSHT-20250506-002,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,19473.25,sc.general.contract,create_general_contract
supplier_contract,9249,1459ef6b602b4f8e873811531ac48bf7,GYSHT-20250507-003,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,14117.0,sc.general.contract,create_general_contract
supplier_contract,9442,35a6353eb02f4dbcadccf91c2c89c0df,20250401,809,高新产业园配套项目（包2）,18830.0,sc.general.contract,create_general_contract
supplier_contract,9625,528eaf47f8aa4def8ba6d7395622f4ea,202503201,808,旌阳区供水项目——柏隆净水厂,14862.75,sc.general.contract,create_general_contract
supplier_contract,9939,853799740b994504b9fba10231161559,GYSHT-20250507-004,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,10086,9e07d995266940808744e99f156dcf8a,GYSHT-20250507-004,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,31593.0,sc.general.contract,create_general_contract
supplier_contract,9904,7fd6480890134cc1874b4ba35a482e08,GYSHT-20260310-007,858,SCBS未指定项目 - 四川宏川建筑劳务有限公司,100000.0,sc.general.contract,create_general_contract
supplier_contract,9853,75590719e58942e6bdc120bc2928f1a9,GYSHT-20260109-003,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,10607,f07acb52273f45d18b91b0d41aa78861,GYSHT-20260109-004,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,10688,fb26f055771349db84a95d1c64fd00a7,GYSHT-20250716-003,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,24960.0,sc.general.contract,create_general_contract
supplier_contract,9424,3260ddb8ad6649ba94e95dcdc8fd7761,FBHT-20250512-003,816,龙泉山路二段(赣江路-信江路),201836.1,sc.general.contract,create_general_contract
supplier_contract,9818,705454bfa09d4763908be9c07ac6ddd0,FBHT-20250512-001,817,王谊村总平,7150.0,sc.general.contract,create_general_contract
supplier_contract,10359,ceb7c30d0dbb47e29048d9723d5808d4,GYSHT-20250717-009,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,218000.0,sc.general.contract,create_general_contract
supplier_contract,10404,d4a5ba5477174e5aa02de9dc7be3ac81,xg15,810,高新产业园配套项目（包3）,40440.0,sc.general.contract,create_general_contract
supplier_contract,9902,7f6401876fbf4cf591ffe672958e907c,wyc014,817,王谊村总平,214050.8,sc.general.contract,create_general_contract
supplier_contract,9211,0de979f7715548e6a32a4b2a58be0999,099,817,王谊村总平,342705.0,sc.general.contract,create_general_contract
supplier_contract,9947,8724e65124c344f0af3d9fd1c74a412f,20250314,809,高新产业园配套项目（包2）,212100.0,sc.general.contract,create_general_contract
supplier_contract,10430,d79fda33f1294c7b89ecd1ff036c216d,20240913,809,高新产业园配套项目（包2）,920402.0,sc.general.contract,create_general_contract
supplier_contract,9696,5d75f212840741fca3c6880e85d8732a,FBHT-20250609-001,808,旌阳区供水项目——柏隆净水厂,2232.0,sc.general.contract,create_general_contract
supplier_contract,9519,41ba6eb9476a4bef8443af9515cb50a4,GYSHT-20250717-002,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,2232.0,sc.general.contract,create_general_contract
supplier_contract,9191,0a868d0b244541b397aa0d06d0f3a194,2025/5/1,814,澜沧江西路（苗山街-蓥华山路）,26091.0,sc.general.contract,create_general_contract
supplier_contract,9606,4eede46ed66a41e5a407f60e34bda672,GYSHT-20250811-001,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,20000.0,sc.general.contract,create_general_contract
supplier_contract,9669,59742925e83a4b18815e80bef9ed562a,20241125,808,旌阳区供水项目——柏隆净水厂,4840.0,sc.general.contract,create_general_contract
supplier_contract,9755,67ab0df2f8d8429094c02ae1951949d9,20250421,809,高新产业园配套项目（包2）,38880.0,sc.general.contract,create_general_contract
supplier_contract,9296,1d761d14ce714272b4ab05748a33dbb2,GYSHT-20260310-010,850,SCBS未指定项目 - 德阳市博众建材销售有限公司,151026.0,sc.general.contract,create_general_contract
supplier_contract,9564,477afc1792c349eea5b12f2b0caead36,GYSHT-20260107-007,850,SCBS未指定项目 - 德阳市博众建材销售有限公司,210394.6,sc.general.contract,create_general_contract
supplier_contract,9279,18f274c4cee140cfb86717153d0bf533,202504011,809,高新产业园配套项目（包2）,25007.22,sc.general.contract,create_general_contract
supplier_contract,9479,3b1f9dc778884d85924f2933212b5029,BZHTGL-20250525-001,808,旌阳区供水项目——柏隆净水厂,24000.0,sc.general.contract,create_general_contract
supplier_contract,9516,4096fa0eab5948e6b408e429ac43fc9c,2025/5/20,814,澜沧江西路（苗山街-蓥华山路）,170800.0,sc.general.contract,create_general_contract
supplier_contract,9717,60d7988df23a4e7da171acb4b82e2e93,2025/3/27,814,澜沧江西路（苗山街-蓥华山路）,170500.0,sc.general.contract,create_general_contract
supplier_contract,9859,77ac7391f2014203a9be46c297d84272,2024/11/10,814,澜沧江西路（苗山街-蓥华山路）,229867.0,sc.general.contract,create_general_contract
supplier_contract,10279,c09d8cf9708b4015ab3c7e62b4f5728e,2025/4/26,814,澜沧江西路（苗山街-蓥华山路）,904000.0,sc.general.contract,create_general_contract
supplier_contract,10457,dae23b20a518482c9ba383b2571e5abd,202503200,808,旌阳区供水项目——柏隆净水厂,25844.48,sc.general.contract,create_general_contract
supplier_contract,9897,7ecf8027b44d4980953150d37f913ce4,xg006,810,高新产业园配套项目（包3）,41469.89,sc.general.contract,create_general_contract
supplier_contract,9273,180ef148282a484b973a761dc807d475,GYSHT-20250723-004,858,SCBS未指定项目 - 四川宏川建筑劳务有限公司,200000.0,sc.general.contract,create_general_contract
supplier_contract,9328,21c072d7a8ce40869ea833703cd84a28,2025/3/1,828,城市花园等老旧小区改造,16000.0,sc.general.contract,create_general_contract
supplier_contract,9554,46554ad578a7435e983cc93f5938d130,2025/4/10,814,澜沧江西路（苗山街-蓥华山路）,11869.97,sc.general.contract,create_general_contract
supplier_contract,9617,503e134b53fb4605ba0a134009837755,JX-20260128-001,810,高新产业园配套项目（包3）,14600.0,sc.general.contract,create_general_contract
supplier_contract,9659,5844b96aed0543199281246417d13036,GYSHT-20260310-013,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,25000.0,sc.general.contract,create_general_contract
supplier_contract,9790,6c3384d575e9426cb581e4909781f9e2,GYSHT-20250716-006,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,9965,8a3c2b05278c4b9dac55b8b31632fd10,GYSHT-20260310-014,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,10466,db7929f546ce4ec1837c455df22e9943,GYSHT-20260310-019,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,10713,fe6ddf8336cb4b489160fe2d2c3e24f5,GYSHT-20260106-005,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,25000.0,sc.general.contract,create_general_contract
supplier_contract,10191,b178ecc1ae2d4a64a6070ddf11de414b,GYSHT-20250711-005,850,SCBS未指定项目 - 德阳市博众建材销售有限公司,27454.0,sc.general.contract,create_general_contract
supplier_contract,10278,c07719e624994014bca3fcbbad320988,BZHTGL-20250529-001,814,澜沧江西路（苗山街-蓥华山路）,57200.0,sc.general.contract,create_general_contract
supplier_contract,9913,8095a10668174b608c38b001e3ab165b,GYSHT-20260106-015,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,9141,026ff90c72b341bd96146c4cfc9c6e70,2025/6/5,828,城市花园等老旧小区改造,29222.5,sc.general.contract,create_general_contract
supplier_contract,9295,1d6e523a298b4c7a8b158ed57efb471e,20250602,809,高新产业园配套项目（包2）,27454.0,sc.general.contract,create_general_contract
supplier_contract,10288,c246a651b75543a6901b8a3018925f90,GYSHT-20251113-002,850,SCBS未指定项目 - 德阳市博众建材销售有限公司,146610.0,sc.general.contract,create_general_contract
supplier_contract,9133,00e37816d14f4c5786135a07b9b00505,ZLHT-20260305-001,809,高新产业园配套项目（包2）,9600.0,sc.general.contract,create_general_contract
supplier_contract,10691,fb5f81280d3a4765b3a89593e4c57f7e,018,825,凯江大回湾景区融合提升项目,11670.0,sc.general.contract,create_general_contract
supplier_contract,9712,60528317f2a94537a8fda5e7731d98e2,ZLHT-20250619-001,832,宋家堰景观工程,3000.0,sc.general.contract,create_general_contract
supplier_contract,10170,ac8440b349bd46b6987d2989c3686557,wy010,817,王谊村总平,50344.4,sc.general.contract,create_general_contract
supplier_contract,10166,abf56ec05f3e47b18336831089d2b382,FBHT-20250629-001,808,旌阳区供水项目——柏隆净水厂,47500.0,sc.general.contract,create_general_contract
supplier_contract,10695,fbb4b8ab6185400a86ab74a174f8368c,GYSHT-20250717-003,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,47500.0,sc.general.contract,create_general_contract
supplier_contract,9521,41d28691b6b648fdbaf25dd61edfd998,FBHT-20250628-001,810,高新产业园配套项目（包3）,24960.0,sc.general.contract,create_general_contract
supplier_contract,9230,0fa89163ee414d02b18735f95d3928bc,20250513,813,旌阳区供水项目——柏隆供水管网,87982.0,sc.general.contract,create_general_contract
supplier_contract,9638,54fe4443110d47f28d043a8a86126314,FBHT-20250718-001,808,旌阳区供水项目——柏隆净水厂,14800.0,sc.general.contract,create_general_contract
supplier_contract,10165,abf3cc8d679d4bcc81a1d61fe8c9c33f,BZHTGL-20250630-001,814,澜沧江西路（苗山街-蓥华山路）,7700.0,sc.general.contract,create_general_contract
supplier_contract,10627,f3204703295f49cb8bf3545f50c2174c,xg005,810,高新产业园配套项目（包3）,196231.0,sc.general.contract,create_general_contract
supplier_contract,9186,09a2ce63ee2840268850da6350f203af,GYSHT-20260106-009,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,0.0,sc.general.contract,create_general_contract
supplier_contract,9161,056e4110272643e6942835e0a86d2085,GYSHT-20250716-011,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,40440.0,sc.general.contract,create_general_contract
supplier_contract,9180,08c7a0b7f678437990cfa3f18fed96b3,GYSHT-20250716-019,850,SCBS未指定项目 - 德阳市博众建材销售有限公司,113080.0,sc.general.contract,create_general_contract
supplier_contract,9199,0c5f9c142f0e4978b6cabd0597f7c514,GYSHT-20250716-015,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,79000.0,sc.general.contract,create_general_contract
supplier_contract,9369,28c2d2d0d2094fc4b249adbba10a6145,GYSHT-20250716-016,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,100000.0,sc.general.contract,create_general_contract
supplier_contract,9439,35418dd7fd0043f3a3ef18135ddb4791,GYSHT-20250716-013,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,104720.64,sc.general.contract,create_general_contract
