payment_request_id,external_id,old_state,new_state,old_validation_status,new_validation_status,ledger_amount,business_fact
10675,legacy_outflow_sc_dfe6ace95c01434a90c78fd9ffe88813,approved,done,no,validated,200000.0000,historical_paid_by_downstream_business_fact
10676,legacy_outflow_sc_dfe6de0e7fa845308aaaa02d7b4b92cb,approved,done,no,validated,246370.0000,historical_paid_by_downstream_business_fact
10677,legacy_outflow_sc_dff0b91fd7a54eeba8ac613599392779,approved,done,no,validated,276000.0000,historical_paid_by_downstream_business_fact
10678,legacy_outflow_sc_dff97405e5924d4c8ff15d5486b56ce2,approved,done,no,validated,410773.0000,historical_paid_by_downstream_business_fact
10679,legacy_outflow_sc_dffe2c85a1f2471e80bc2e7591121ca0,approved,done,no,validated,24000.0000,historical_paid_by_downstream_business_fact
10680,legacy_outflow_sc_e009c433df9043949176c0dfba0576e2,approved,done,no,validated,200000.0000,historical_paid_by_downstream_business_fact
10681,legacy_outflow_sc_e00d84fbf9194a568be82e5ff01f9bdf,approved,done,no,validated,170988.5100,historical_paid_by_downstream_business_fact
10682,legacy_outflow_sc_e00e6ef1b6bd4ea2b078b30352d9e37e,approved,done,no,validated,94875.0000,historical_paid_by_downstream_business_fact
10683,legacy_outflow_sc_e016e54f877e4ef38f890cf973108e42,approved,done,no,validated,62212.0000,historical_paid_by_downstream_business_fact
10684,legacy_outflow_sc_e01b16f7cf2a47db98bec96ba271ee65,approved,done,no,validated,460927.8400,historical_paid_by_downstream_business_fact
10685,legacy_outflow_sc_e02bbaf4b3ca400d9122d0025d708ae5,approved,done,no,validated,60960.0000,historical_paid_by_downstream_business_fact
10686,legacy_outflow_sc_e03f7a8c17954435953b02f866f31560,approved,done,no,validated,500000.0000,historical_paid_by_downstream_business_fact
10687,legacy_outflow_sc_e04632db8db34fa09dde473ded450f67,approved,done,no,validated,17790.0000,historical_paid_by_downstream_business_fact
10688,legacy_outflow_sc_e048c2db176f45fca824a057ee78becc,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
10689,legacy_outflow_sc_e04a31908c3b4675a0918e75cb4c04fc,approved,done,no,validated,10000.0000,historical_paid_by_downstream_business_fact
10690,legacy_outflow_sc_e054ba19e15d4632a18f954d0ed9a47d,approved,done,no,validated,20000.0000,historical_paid_by_downstream_business_fact
10691,legacy_outflow_sc_e0568a86da3d4eb9bb4ac635762eb4f0,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
10692,legacy_outflow_sc_e060a54d4a134243af0088a92eb85a53,approved,done,no,validated,9316.0000,historical_paid_by_downstream_business_fact
10693,legacy_outflow_sc_e0651d9118fa4c8da9c4f3d01b77a900,approved,done,no,validated,3450.0000,historical_paid_by_downstream_business_fact
10694,legacy_outflow_sc_e06b411c0d6146469f23e6c263743da2,approved,done,no,validated,900000.0000,historical_paid_by_downstream_business_fact
10695,legacy_outflow_sc_e06bf442d3b64666b02d5eda3a52eb5a,approved,done,no,validated,3358.0000,historical_paid_by_downstream_business_fact
10696,legacy_outflow_sc_e06d71f6488b470194d881a8eb5ef8ff,approved,done,no,validated,259564.6200,historical_paid_by_downstream_business_fact
10697,legacy_outflow_sc_e0700a0aac4240d4ac622eaa53514959,approved,done,no,validated,18235.0000,historical_paid_by_downstream_business_fact
10698,legacy_outflow_sc_e074948e17864c6e938c614eae40ca51,approved,done,no,validated,19227.0000,historical_paid_by_downstream_business_fact
10699,legacy_outflow_sc_e079f29bbc614b18adf2fe03e612a0c9,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
10700,legacy_outflow_sc_e07f8a6cbff744aab02e695d1e8ae7f9,approved,done,no,validated,848.6100,historical_paid_by_downstream_business_fact
10701,legacy_outflow_sc_e08d2ab418b64aa09d5f5dd615c01a99,approved,done,no,validated,5.0000,historical_paid_by_downstream_business_fact
10702,legacy_outflow_sc_e08ed94707d9402da660f2d6ab1ccbbe,approved,done,no,validated,61501.8400,historical_paid_by_downstream_business_fact
10703,legacy_outflow_sc_e09b715b69c74e04a1c7a5e745593275,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
10704,legacy_outflow_sc_e09fe23557a840f4a4fbc356134bf324,approved,done,no,validated,103195.2800,historical_paid_by_downstream_business_fact
10705,legacy_outflow_sc_e0a1c984d31442ae8e36d73e905fc8aa,approved,done,no,validated,265693.4000,historical_paid_by_downstream_business_fact
10706,legacy_outflow_sc_e0a1dbd02738410d956152b3d008e669,approved,done,no,validated,205000.0000,historical_paid_by_downstream_business_fact
10707,legacy_outflow_sc_e0bd397503094128bdf2bea456b308a3,approved,done,no,validated,200000.0000,historical_paid_by_downstream_business_fact
10708,legacy_outflow_sc_e0bf845979b340cba1419cf70f18f6a7,approved,done,no,validated,132000.0000,historical_paid_by_downstream_business_fact
10709,legacy_outflow_sc_e0c4d0f40db947c08fc19ae43d256edd,approved,done,no,validated,18623.0000,historical_paid_by_downstream_business_fact
10710,legacy_outflow_sc_e0c5bce6bbf44cbba495c4580bfb013e,approved,done,no,validated,90000.0000,historical_paid_by_downstream_business_fact
10711,legacy_outflow_sc_e0c671500b2044a2973d126ecd813c8f,approved,done,no,validated,68586.2000,historical_paid_by_downstream_business_fact
10712,legacy_outflow_sc_e0cccb9bdcc64813a3d8e2f23bd6608c,approved,done,no,validated,12000.0000,historical_paid_by_downstream_business_fact
10713,legacy_outflow_sc_e0cd4232009e444198f3f0204df9482a,approved,done,no,validated,260000.0000,historical_paid_by_downstream_business_fact
10714,legacy_outflow_sc_e0d2aa38294340bf97dc479b97cfea28,approved,done,no,validated,36849.6000,historical_paid_by_downstream_business_fact
10715,legacy_outflow_sc_e0d3b5a64e2749a7b3a6919861cf2531,approved,done,no,validated,31963.0000,historical_paid_by_downstream_business_fact
10716,legacy_outflow_sc_e0d6097ba13a44fd94e359379aede792,approved,done,no,validated,82.5000,historical_paid_by_downstream_business_fact
10717,legacy_outflow_sc_e0dc51d67bfb4cdcb1cc6ca555de08fc,approved,done,no,validated,20000.0000,historical_paid_by_downstream_business_fact
10718,legacy_outflow_sc_e0e6157b2d7843628df45cf767c7917b,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
10719,legacy_outflow_sc_e0e76565230047aba2b136de1039ac7a,approved,done,no,validated,147278.0000,historical_paid_by_downstream_business_fact
10720,legacy_outflow_sc_e0e7b44dd68d4b68a83fdef2a0cdef09,approved,done,no,validated,69567.0000,historical_paid_by_downstream_business_fact
10721,legacy_outflow_sc_e0e7bfdc24134fb0901a7dc790fb5ce8,approved,done,no,validated,10000.0000,historical_paid_by_downstream_business_fact
10722,legacy_outflow_sc_e0e7d794456f4732aff2bf3ab5671439,approved,done,no,validated,74077.5900,historical_paid_by_downstream_business_fact
10723,legacy_outflow_sc_e0fb2dc06e5d4b07b45b8d403cb01432,approved,done,no,validated,120000.0000,historical_paid_by_downstream_business_fact
10724,legacy_outflow_sc_e100b07e3591456db34327bf2a826358,approved,done,no,validated,5820.0000,historical_paid_by_downstream_business_fact
10725,legacy_outflow_sc_e101784c55e342afa474064c249b722f,approved,done,no,validated,32000.0000,historical_paid_by_downstream_business_fact
10726,legacy_outflow_sc_e1041663e91748839520b4073a7aeed6,approved,done,no,validated,20000.0000,historical_paid_by_downstream_business_fact
10727,legacy_outflow_sc_e10c4749881444a1814f186ca49fd41f,approved,done,no,validated,1345.2600,historical_paid_by_downstream_business_fact
10728,legacy_outflow_sc_e1152744148844e1a01f354d5093a791,approved,done,no,validated,799433.3500,historical_paid_by_downstream_business_fact
10729,legacy_outflow_sc_e12270bf72154f568cfc9b9f6aa35c05,approved,done,no,validated,18880.0000,historical_paid_by_downstream_business_fact
10730,legacy_outflow_sc_e127140110894cf1b45e48995e3ab3db,approved,done,no,validated,28257.1200,historical_paid_by_downstream_business_fact
10731,legacy_outflow_sc_e127973422324b459b98bbdc2abcaa43,approved,done,no,validated,11900.0000,historical_paid_by_downstream_business_fact
10732,legacy_outflow_sc_e129d94d91284016a1189ab4f4203173,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
10733,legacy_outflow_sc_e132e117c92b4c159a346db4bffac40d,approved,done,no,validated,50120.0000,historical_paid_by_downstream_business_fact
10734,legacy_outflow_sc_e13481fbf6974210ab220e27200ff683,approved,done,no,validated,260000.0000,historical_paid_by_downstream_business_fact
10735,legacy_outflow_sc_e142f4be53804d35a6e7546b8ad5bbdb,approved,done,no,validated,148285.0000,historical_paid_by_downstream_business_fact
10736,legacy_outflow_sc_e1495ead4ecf4c8d923bee5456509120,approved,done,no,validated,150000.0000,historical_paid_by_downstream_business_fact
10737,legacy_outflow_sc_e14bb44413924de8b873b280140577bd,approved,done,no,validated,174555.0000,historical_paid_by_downstream_business_fact
10738,legacy_outflow_sc_e15004c75326427098b81248aed7e52a,approved,done,no,validated,2234502.7000,historical_paid_by_downstream_business_fact
10739,legacy_outflow_sc_e1508806e45f41b0800e6f2d27903e0b,approved,done,no,validated,50970.0000,historical_paid_by_downstream_business_fact
10740,legacy_outflow_sc_e159fc844b8e4095af3deab1845bba5f,approved,done,no,validated,411264.3500,historical_paid_by_downstream_business_fact
10741,legacy_outflow_sc_e15e73f023364a6a92752a709d49090a,approved,done,no,validated,9610.0000,historical_paid_by_downstream_business_fact
10742,legacy_outflow_sc_e164a14534c346eb8df7458ff7ff79b2,approved,done,no,validated,102728.8000,historical_paid_by_downstream_business_fact
10743,legacy_outflow_sc_e16cd6f29ee24196b9f9e6f49a2dd31d,approved,done,no,validated,94794.2600,historical_paid_by_downstream_business_fact
10744,legacy_outflow_sc_e17108026cd84957a3b6cc2eb0596ab5,approved,done,no,validated,2146.0000,historical_paid_by_downstream_business_fact
10745,legacy_outflow_sc_e17165e5c72841549d9586d487a3ac57,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
10746,legacy_outflow_sc_e171d2539d9d41589b073b1eb4d6dd1a,approved,done,no,validated,129300.0000,historical_paid_by_downstream_business_fact
10747,legacy_outflow_sc_e17402374caa4f9e9b45b64d62040d1d,approved,done,no,validated,98200.0000,historical_paid_by_downstream_business_fact
10748,legacy_outflow_sc_e17b6f970a3342d787bb30b8a0d51391,approved,done,no,validated,2000000.0000,historical_paid_by_downstream_business_fact
10749,legacy_outflow_sc_e17e794cdc274c4a8f67d3c055ed9316,approved,done,no,validated,4400.0000,historical_paid_by_downstream_business_fact
10750,legacy_outflow_sc_e17fa34198614335af0d382154a995dd,approved,done,no,validated,232390.0000,historical_paid_by_downstream_business_fact
10751,legacy_outflow_sc_e18a02a1507f4243bc3eff4b1a3b13be,approved,done,no,validated,168045.0000,historical_paid_by_downstream_business_fact
10752,legacy_outflow_sc_e18c950ed8964868aa494ca90d8ecbb0,approved,done,no,validated,52000.0000,historical_paid_by_downstream_business_fact
10753,legacy_outflow_sc_e18cb65a937f436090b77f5734d17e1c,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
10754,legacy_outflow_sc_e190b184166e402ba31d0a20c6e1a51a,approved,done,no,validated,59584.3000,historical_paid_by_downstream_business_fact
10755,legacy_outflow_sc_e19856a9f5df4dba9980794e1c6cd106,approved,done,no,validated,90400.0000,historical_paid_by_downstream_business_fact
10756,legacy_outflow_sc_e19ae4c21a3d42f583d45222671dac2f,approved,done,no,validated,41040.0000,historical_paid_by_downstream_business_fact
10757,legacy_outflow_sc_e19b8d021ec442eab65c762df52b86ba,approved,done,no,validated,30000.0000,historical_paid_by_downstream_business_fact
10758,legacy_outflow_sc_e19c4ee81d8243eea81f6619b495ea14,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
10759,legacy_outflow_sc_e1a481cb383d4bee8467f640c5ad4c64,approved,done,no,validated,1077.9400,historical_paid_by_downstream_business_fact
10760,legacy_outflow_sc_e1ae6ec54182492f95ffe25b6314d6e4,approved,done,no,validated,572968.6500,historical_paid_by_downstream_business_fact
10761,legacy_outflow_sc_e1aef1ceca4b4d1e8006214f26a51701,approved,done,no,validated,2785.4500,historical_paid_by_downstream_business_fact
10762,legacy_outflow_sc_e1afa40310e04928b5618b56bc071c2c,approved,done,no,validated,6890.0000,historical_paid_by_downstream_business_fact
10763,legacy_outflow_sc_e1b0c861916c4b68bec435b6629686e8,approved,done,no,validated,40570.0000,historical_paid_by_downstream_business_fact
10764,legacy_outflow_sc_e1b1946a1da04fd685366094b6b47dc6,approved,done,no,validated,30000.0000,historical_paid_by_downstream_business_fact
10765,legacy_outflow_sc_e1bbad2dc0a94855a09779b557a0168f,approved,done,no,validated,34725.0000,historical_paid_by_downstream_business_fact
10766,legacy_outflow_sc_e1c04c11579641ae837b2c2e04ea5eb2,approved,done,no,validated,200000.0000,historical_paid_by_downstream_business_fact
10767,legacy_outflow_sc_e1c1787eb4564fbcab1ea7292769f7c7,approved,done,no,validated,13500.0000,historical_paid_by_downstream_business_fact
10768,legacy_outflow_sc_e1c88eb52fd94ce198b7a7983f9cc4cb,approved,done,no,validated,20000.0000,historical_paid_by_downstream_business_fact
10769,legacy_outflow_sc_e1cc54469d694280a52653ae9e8db551,approved,done,no,validated,112524.0000,historical_paid_by_downstream_business_fact
10770,legacy_outflow_sc_e1cfd0ce9df6444089ebf05bf081aca7,approved,done,no,validated,63700.0000,historical_paid_by_downstream_business_fact
10771,legacy_outflow_sc_e1d09d66d9e54f22b5ceb84d1902e856,approved,done,no,validated,50200.0000,historical_paid_by_downstream_business_fact
10772,legacy_outflow_sc_e1d75c4014d343af9f02253eac514f54,approved,done,no,validated,28000.0000,historical_paid_by_downstream_business_fact
10773,legacy_outflow_sc_e1d7ccd590084f33abc62cf2c7f0cd05,approved,done,no,validated,190.0000,historical_paid_by_downstream_business_fact
10774,legacy_outflow_sc_e1d8102353014abc9ec082c73317ccd2,approved,done,no,validated,22729.6700,historical_paid_by_downstream_business_fact
10775,legacy_outflow_sc_e1de8f15775440d98fee5adba6f5bc88,approved,done,no,validated,4000.0000,historical_paid_by_downstream_business_fact
10776,legacy_outflow_sc_e1e62a71a6e14563af94856394596591,approved,done,no,validated,4940.0000,historical_paid_by_downstream_business_fact
10777,legacy_outflow_sc_e1e75649189a4ce28ab0d5ba9f7b232f,approved,done,no,validated,64000.0000,historical_paid_by_downstream_business_fact
10778,legacy_outflow_sc_e1e7eb749345429496ece41b549cfcc1,approved,done,no,validated,3700.0000,historical_paid_by_downstream_business_fact
10779,legacy_outflow_sc_e1f34d82a3144b4f9d636f21727093eb,approved,done,no,validated,30000.0000,historical_paid_by_downstream_business_fact
10780,legacy_outflow_sc_e1fb3dbe946d43ec9268f4a1d0910d5f,approved,done,no,validated,84500.0000,historical_paid_by_downstream_business_fact
10781,legacy_outflow_sc_e202c7de0bc14ec6a1dfefa56fd6376e,approved,done,no,validated,60000.0000,historical_paid_by_downstream_business_fact
10782,legacy_outflow_sc_e208b28900b14d2ea8b7eb5c6a1d937d,approved,done,no,validated,59989.4300,historical_paid_by_downstream_business_fact
10783,legacy_outflow_sc_e20be5a94c0e435099644e32f79a9053,approved,done,no,validated,44295.5000,historical_paid_by_downstream_business_fact
10784,legacy_outflow_sc_e20f2294ad3c4a18849cc7aae6ecc25f,approved,done,no,validated,941690.0000,historical_paid_by_downstream_business_fact
10785,legacy_outflow_sc_e20f4339c4ab4a448b7e8eef4b65d3f9,approved,done,no,validated,36900.0000,historical_paid_by_downstream_business_fact
10786,legacy_outflow_sc_e21291e45e864f50a7a3fd7445c08a11,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
10787,legacy_outflow_sc_e21741a7934541e7b523ed38e0ec0fe9,approved,done,no,validated,5786.0000,historical_paid_by_downstream_business_fact
10788,legacy_outflow_sc_e218109ed4e4449bb07d6ee4f2c4a631,approved,done,no,validated,326200.0000,historical_paid_by_downstream_business_fact
10789,legacy_outflow_sc_e22006f96a874932a7d374861dad2b84,approved,done,no,validated,32216.3000,historical_paid_by_downstream_business_fact
10790,legacy_outflow_sc_e2225fd55eca47cea6433fb5829e5438,approved,done,no,validated,214135.0000,historical_paid_by_downstream_business_fact
10791,legacy_outflow_sc_e2399791bfbe4b31b84cebead8e5bda4,approved,done,no,validated,40000.0000,historical_paid_by_downstream_business_fact
10792,legacy_outflow_sc_e23cac55cf5d44e99e734254a7046c55,approved,done,no,validated,7725.0000,historical_paid_by_downstream_business_fact
10793,legacy_outflow_sc_e23d37a74ea847e6a7581d23f3923b8d,approved,done,no,validated,62000.0000,historical_paid_by_downstream_business_fact
10794,legacy_outflow_sc_e2418ae62c6d409db47f9c3137a5cf64,approved,done,no,validated,148169.0000,historical_paid_by_downstream_business_fact
10795,legacy_outflow_sc_e24656ca4f8648d18fc94db76b03894b,approved,done,no,validated,39473.0000,historical_paid_by_downstream_business_fact
10796,legacy_outflow_sc_e247535042ed487f853b472e9493dd4b,approved,done,no,validated,967698.0200,historical_paid_by_downstream_business_fact
10797,legacy_outflow_sc_e25111d471654bbba046709859695b88,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
10798,legacy_outflow_sc_e25a72ce7712400586c7cd683bf95e22,approved,done,no,validated,293210.0000,historical_paid_by_downstream_business_fact
10799,legacy_outflow_sc_e262616f76874858a575a1b28b6c7ff6,approved,done,no,validated,300020.0000,historical_paid_by_downstream_business_fact
10800,legacy_outflow_sc_e264356eaf654fcb9fa800f7f573e8d9,approved,done,no,validated,7052.0000,historical_paid_by_downstream_business_fact
10801,legacy_outflow_sc_e26e0fa5d31d41e78329f6f71880bc32,approved,done,no,validated,2290925.0000,historical_paid_by_downstream_business_fact
10802,legacy_outflow_sc_e26f3f0abb124df6be50e23775d0919f,approved,done,no,validated,28000.0000,historical_paid_by_downstream_business_fact
10803,legacy_outflow_sc_e27ad84d8a834700b839733544cdd5a0,approved,done,no,validated,68400.0000,historical_paid_by_downstream_business_fact
10804,legacy_outflow_sc_e27d25865b34486c82fd432aea1ffb6a,approved,done,no,validated,148614.4000,historical_paid_by_downstream_business_fact
10805,legacy_outflow_sc_e2802a247aea4ae09f4d318c786cfd0e,approved,done,no,validated,34037.4600,historical_paid_by_downstream_business_fact
10807,legacy_outflow_sc_e285aac9dd324e1c8201a4b5ef0a0d16,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
10808,legacy_outflow_sc_e285fc5d74f243d6b3c4724d9ba9e255,approved,done,no,validated,134640.0000,historical_paid_by_downstream_business_fact
10809,legacy_outflow_sc_e286675f9e0245a489d1ad74a26f4980,approved,done,no,validated,42728.0000,historical_paid_by_downstream_business_fact
10810,legacy_outflow_sc_e28b346f7a1a4961b322ff1b866dd195,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
10811,legacy_outflow_sc_e28ee266d6da4d02946e3749071154ac,approved,done,no,validated,108750.0000,historical_paid_by_downstream_business_fact
10812,legacy_outflow_sc_e292fc2c39ab495a91a99c57faf2ad0b,approved,done,no,validated,41000.0000,historical_paid_by_downstream_business_fact
10813,legacy_outflow_sc_e29328ecf15f4b26a9d67828c1de176e,approved,done,no,validated,3094.1000,historical_paid_by_downstream_business_fact
10814,legacy_outflow_sc_e29c0e046a6040d396782fb644f1fa7e,approved,done,no,validated,30150.0000,historical_paid_by_downstream_business_fact
10815,legacy_outflow_sc_e29f2d89ca8d4a47a070d9697b98fe2d,approved,done,no,validated,901095.9000,historical_paid_by_downstream_business_fact
10816,legacy_outflow_sc_e2a8f589f8ae40789a3d67ecd7c8830d,approved,done,no,validated,166185.0000,historical_paid_by_downstream_business_fact
10817,legacy_outflow_sc_e2ad96edff3542e0b5a62f11474d1371,approved,done,no,validated,14300.0000,historical_paid_by_downstream_business_fact
10818,legacy_outflow_sc_e2b173a28e7b4de88e655efaa8997205,approved,done,no,validated,177259.0000,historical_paid_by_downstream_business_fact
10819,legacy_outflow_sc_e2b2c7ce3a924b5bacf9e70aed292b99,approved,done,no,validated,66620.0000,historical_paid_by_downstream_business_fact
10820,legacy_outflow_sc_e2b587528a9c4bb2b7ed6aac47c0c22d,approved,done,no,validated,80000.0000,historical_paid_by_downstream_business_fact
10821,legacy_outflow_sc_e2bb6a8512f74127b5b182650157c960,approved,done,no,validated,36416.5200,historical_paid_by_downstream_business_fact
10822,legacy_outflow_sc_e2c93d00a7c044b388608f0bd3a8c91f,approved,done,no,validated,9000.0000,historical_paid_by_downstream_business_fact
10823,legacy_outflow_sc_e2c9f5e196b446eabacdf7324c87473f,approved,done,no,validated,312885.7000,historical_paid_by_downstream_business_fact
10824,legacy_outflow_sc_e2cbe2ad1c014fad908b591903590345,approved,done,no,validated,190201.0000,historical_paid_by_downstream_business_fact
10825,legacy_outflow_sc_e2d2f8fbfd7e45f0930186ad01fb2677,approved,done,no,validated,5382.6500,historical_paid_by_downstream_business_fact
10826,legacy_outflow_sc_e2e2f16700794678815123ea0e3fb822,approved,done,no,validated,190.0700,historical_paid_by_downstream_business_fact
10827,legacy_outflow_sc_e2f101913ce84ccda48d0a938e8764f4,approved,done,no,validated,124225.0000,historical_paid_by_downstream_business_fact
10828,legacy_outflow_sc_e2f35499ca65412ba48794b5a881b7e2,approved,done,no,validated,10813.0000,historical_paid_by_downstream_business_fact
10829,legacy_outflow_sc_e2fd48693ef54bc1824cb710e020ad56,approved,done,no,validated,80000.0000,historical_paid_by_downstream_business_fact
10830,legacy_outflow_sc_e3001551980747cdb37ea0dc983dbdb8,approved,done,no,validated,113889.0000,historical_paid_by_downstream_business_fact
10831,legacy_outflow_sc_e302d563684f4375876ea196934e2327,approved,done,no,validated,29900.0000,historical_paid_by_downstream_business_fact
10832,legacy_outflow_sc_e3045388fd4440278b319a9fdfa67232,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
10833,legacy_outflow_sc_e30965a323d749d79e420d17e3dc9aea,approved,done,no,validated,753455.0000,historical_paid_by_downstream_business_fact
10834,legacy_outflow_sc_e310d3ad9d614ee9927c1e703964b06b,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
10835,legacy_outflow_sc_e314119a0a9347ba9daa7419bf3f146e,approved,done,no,validated,21750.0000,historical_paid_by_downstream_business_fact
10836,legacy_outflow_sc_e32edd7c95e541eaaabcc3aaa05ea8bc,approved,done,no,validated,19634.6600,historical_paid_by_downstream_business_fact
10837,legacy_outflow_sc_e3306b43436d4162a5e179e28d81a289,approved,done,no,validated,200000.0000,historical_paid_by_downstream_business_fact
10838,legacy_outflow_sc_e333da1fb36840d0bf153bb7f539a7c3,approved,done,no,validated,300000.0000,historical_paid_by_downstream_business_fact
10839,legacy_outflow_sc_e335cb425f234483964ca037b8ba93ce,approved,done,no,validated,55207.0000,historical_paid_by_downstream_business_fact
10840,legacy_outflow_sc_e33959b5b2634475850944886a5b81a0,approved,done,no,validated,875.0000,historical_paid_by_downstream_business_fact
10841,legacy_outflow_sc_e339c65aec8d456fb3f9a95644bdb351,approved,done,no,validated,1175000.0000,historical_paid_by_downstream_business_fact
10842,legacy_outflow_sc_e33ee7cbdabe4603b525cc3b1ecd7333,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
10843,legacy_outflow_sc_e34dc85e30a94489b5c466fe413ed082,approved,done,no,validated,4610.0000,historical_paid_by_downstream_business_fact
10844,legacy_outflow_sc_e358e395b8964ff6929d89c197fe4542,approved,done,no,validated,80000.0000,historical_paid_by_downstream_business_fact
10845,legacy_outflow_sc_e35a6364be124dd593bfe92a804469e1,approved,done,no,validated,10000.0000,historical_paid_by_downstream_business_fact
10846,legacy_outflow_sc_e361a83c832a46b19d5f23d75a277261,approved,done,no,validated,7403.0000,historical_paid_by_downstream_business_fact
10847,legacy_outflow_sc_e362b8a21ada44c289761ca8cdcb6e13,approved,done,no,validated,67263.0000,historical_paid_by_downstream_business_fact
10848,legacy_outflow_sc_e3664ad7b43c4c9eb89d289c8229aa90,approved,done,no,validated,41300.0000,historical_paid_by_downstream_business_fact
10849,legacy_outflow_sc_e36a3689b2d44575b4078bd6a7580ba0,approved,done,no,validated,161000.0000,historical_paid_by_downstream_business_fact
10850,legacy_outflow_sc_e36babfc1084484da5b7f3dbe27a0340,approved,done,no,validated,6850.0000,historical_paid_by_downstream_business_fact
10852,legacy_outflow_sc_e36dcb96a1bf45ad8c41d808f179c0d7,approved,done,no,validated,13050.0000,historical_paid_by_downstream_business_fact
10853,legacy_outflow_sc_e36f51b2f6fd4c25a88a244f7b22501b,approved,done,no,validated,589500.0000,historical_paid_by_downstream_business_fact
10854,legacy_outflow_sc_e3718e2fb5ec4957b00d0c14597340a9,approved,done,no,validated,261168.7500,historical_paid_by_downstream_business_fact
10855,legacy_outflow_sc_e37276dd57c94cdbbcc224a6315dfea0,approved,done,no,validated,20000.0000,historical_paid_by_downstream_business_fact
10856,legacy_outflow_sc_e373747adf3344f7ba0457612de77d4c,approved,done,no,validated,473726.0500,historical_paid_by_downstream_business_fact
10857,legacy_outflow_sc_e37deaaa78f6404e9544d936da9813cd,approved,done,no,validated,2847.5800,historical_paid_by_downstream_business_fact
10858,legacy_outflow_sc_e37ffa3ee99b442bae1755435eb5d2d1,approved,done,no,validated,2298.0000,historical_paid_by_downstream_business_fact
10859,legacy_outflow_sc_e382ae1a62ca4a4cb3907b55687e9521,approved,done,no,validated,120540.0000,historical_paid_by_downstream_business_fact
10860,legacy_outflow_sc_e389186cf0a54e14acf23660804356bc,approved,done,no,validated,199950.0000,historical_paid_by_downstream_business_fact
10861,legacy_outflow_sc_e389fdf0ea734c8da923da1fbdd9de00,approved,done,no,validated,93204.8500,historical_paid_by_downstream_business_fact
10862,legacy_outflow_sc_e3945ceb62a243528c3406bb8827c2a5,approved,done,no,validated,500.0000,historical_paid_by_downstream_business_fact
10863,legacy_outflow_sc_e39aa950130f42ceb5882b7a370ad9ae,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
10864,legacy_outflow_sc_e3a40a37a5ca4b58ae7c4b3879798c26,approved,done,no,validated,20000.0000,historical_paid_by_downstream_business_fact
10865,legacy_outflow_sc_e3a4ccda97914082bbcf53c726397c63,approved,done,no,validated,27800.0000,historical_paid_by_downstream_business_fact
10866,legacy_outflow_sc_e3b0b9c3a3ed44bc91afe6675e60a7db,approved,done,no,validated,9745.0000,historical_paid_by_downstream_business_fact
10867,legacy_outflow_sc_e3be7c7f7e4a4fde8ca39b0b23fc1145,approved,done,no,validated,28815.2000,historical_paid_by_downstream_business_fact
10868,legacy_outflow_sc_e3c88177f0e74ac5b75ad3cf4a21777b,approved,done,no,validated,215170.0000,historical_paid_by_downstream_business_fact
10869,legacy_outflow_sc_e3cbfe578f4e46f38b8d9eaca4aa73bb,approved,done,no,validated,3700000.0000,historical_paid_by_downstream_business_fact
10870,legacy_outflow_sc_e3cccd7b2fab4a03b509fd334cb1d068,approved,done,no,validated,406754.8400,historical_paid_by_downstream_business_fact
10871,legacy_outflow_sc_e3ce0d59a340426ba1b0f2631cea0602,approved,done,no,validated,145624.0000,historical_paid_by_downstream_business_fact
10872,legacy_outflow_sc_e3ce11e414b3469db4e04994bc5f5054,approved,done,no,validated,49300.0000,historical_paid_by_downstream_business_fact
10873,legacy_outflow_sc_e3d0255ac048489ba1473b7ee510f4a7,approved,done,no,validated,192000.0000,historical_paid_by_downstream_business_fact
10874,legacy_outflow_sc_e3d7f6eef7444993b350bcc63c343f92,approved,done,no,validated,58113.0000,historical_paid_by_downstream_business_fact
10875,legacy_outflow_sc_e3dcecaaf6c34df9a6a51fff48433bf2,approved,done,no,validated,300000.0000,historical_paid_by_downstream_business_fact
10876,legacy_outflow_sc_e3e162132ec74355bb53a7a0345e4594,approved,done,no,validated,10428.7000,historical_paid_by_downstream_business_fact
10877,legacy_outflow_sc_e3e23b4e34f74933ab454cb8f41cd11b,approved,done,no,validated,420642.0000,historical_paid_by_downstream_business_fact
