row_no,route,blockers,blocker_combo_sorted,legacy_partner_source,legacy_partner_id,partner_name,tax_number,dedup_key_type,dedup_key,sources,source_row_count,merge_strategy,dry_run_action,recommended_next_task
4816,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,3611cdd22bdf45228fbd39266aa9b16c,成都阿城非融资性担保有限公司,915101845644897291,tax_number,915101845644897291,company;supplier,3,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
4857,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,58010491f5f54b46ad34a7a261d34512,凉山旭诚劳务有限公司,9151060005217562XR,tax_number,9151060005217562XR,company;supplier,5,merge_by_tax_number,blocked,same_tax_conflict_screen
4891,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,5f23423ec6814f41a1520346f993f433,德阳金汇页岩机砖厂（普通合伙）,915106003093852875,tax_number,915106003093852875,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
4892,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,9573cba72a134420b14bfa212aaa8a80,德阳欣宇玉诚商贸有限公司,91510600314474102E,tax_number,91510600314474102E,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
4921,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,48b4bf4f564845dea4a3289712c34989,德阳市瑞博建筑劳务有限公司,915106005656560239,tax_number,915106005656560239,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
4929,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,4fee5708b4ce4e9da7c9b52649bebe15,四川乔森建设工程有限公司,91510600590466424W,tax_number,91510600590466424W,company;supplier,3,merge_by_tax_number,blocked,same_tax_conflict_screen
4961,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,70fb6603486442d7b7e5f878620abee4,德阳市天韵文化发展有限公司天韵酒店,91510600711833594K,tax_number,91510600711833594K,company;supplier,3,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
4964,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,3a786ffc08964eeaa2ddb28cc5155433,德阳欧意安全防范设备制造有限公司,91510600717544363E,tax_number,91510600717544363E,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
4969,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,3517369ae2344162a64a0bf4bc2ae15b,中国太平洋财产保险股份有限公司德阳中心支公司,91510600740032542C,tax_number,91510600740032542C,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
4975,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,e202035d8e0b4fc4831008083ae9857c,四川省德阳市坤鑫建筑劳务有限公司,91510600765089465E,tax_number,91510600765089465E,company;supplier,3,merge_by_tax_number,blocked,same_tax_conflict_screen
4987,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,30708eaca72f4935bd05ea7ed28ff19a,四川省施睿商贸有限公司,9151060079184222XR,tax_number,9151060079184222XR,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
5012,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,573ce2e4ab344e33b36adfd7f1469282,四川美讯达通讯有限责任公司德阳分公司,91510600MA6235130R,tax_number,91510600MA6235130R,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
5013,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,26662e4d528049d0bbca85e72019b0e7,德阳市区林森木材有限公司,91510600MA62355F49,tax_number,91510600MA62355F49,company;supplier,6,merge_by_tax_number,blocked,same_tax_conflict_screen
5036,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,6b9de99f06f74d3f9dc8b56e15fd6fe0,四川中德立鑫建设工程有限公司,91510600MA62Y23R07,tax_number,91510600MA62Y23R07,company;supplier,3,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
5044,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,2a027d57568f449b86e1fde21776ef50,四川智兴防水工程有限公司,91510600MA63MA972K,tax_number,91510600MA63MA972K,company;supplier,3,merge_by_tax_number,blocked,same_tax_conflict_screen
5069,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,2a58e68966a845399b9bfacc06830f96,四川奕勤装饰科技有限公司,91510600MA64RL5AXD,tax_number,91510600MA64RL5AXD,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
5080,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,9f4060e86dc84c51a945310f72863828,四川霖彬建材有限公司,91510600MA65L5CY5Y,tax_number,91510600MA65L5CY5Y,company,2,merge_by_tax_number,blocked,duplicate_group_screen
5085,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,0f013b264b3746adab6c3fe89c01e1f1,德阳乐帮建材有限公司,91510600MA6665237N,tax_number,91510600MA6665237N,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5097,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,05c1fb8193b3486c889b3dc75314b614,德阳虹燕建材有限公司,91510600MA66TJME8R,tax_number,91510600MA66TJME8R,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
5119,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,20f3c7513fbb41dda975ebbd544ab8da,四川坤程建材有限公司,91510600MA68PXR89T,tax_number,91510600MA68PXR89T,company;supplier,8,merge_by_tax_number,blocked,same_tax_conflict_screen
5133,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,50ed68051a444cef94ec7347f0d56dc3,德阳市鑫华益建材科技有限公司,91510600MA69MX241E,tax_number,91510600MA69MX241E,company;supplier,3,merge_by_tax_number,blocked,same_tax_conflict_screen
5150,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,4e5b59bc994a4f1f9eb9417fd6fd6026,德阳市鑫吕达金属材料有限公司,91510600MA6BL5J15J,tax_number,91510600MA6BL5J15J,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5155,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,280eb3b336f7483b96cabd14c651f5d2,德阳市沪沣商贸有限公司,91510600MA6BU5PB4C,tax_number,91510600MA6BU5PB4C,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5165,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,6ecf18c710224b74826d43ea91c17cbb,四川省第四建筑有限公司德阳云峰山路分公司,91510600MACYGD0P7A,tax_number,91510600MACYGD0P7A,company,2,merge_by_tax_number,blocked,duplicate_group_screen
5183,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,17eee0ecbcad4949b77aab8709cec87a,四川名云百卓建筑工程有限公司,91510603MA68H72H9F,tax_number,91510603MA68H72H9F,company,2,merge_by_tax_number,blocked,duplicate_group_screen
5207,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,c1819b9d1d38480f9c1d4b2b2d4ee235,德阳兴灏工程机械租赁有限公司,91510603MAC4FBRN40,tax_number,91510603MAC4FBRN40,company,2,merge_by_tax_number,blocked,duplicate_group_screen
5215,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,4adc55547c984eb3ae877f9f6f5968d7,四川省鑫顺发机械租赁有限公司,91510603MAC7T29H5Y,tax_number,91510603MAC7T29H5Y,company,2,merge_by_tax_number,blocked,duplicate_group_screen
5264,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,410cb950a3e24b13951d997f5a071641,德阳市攀博建材有限公司,91510623060330802H,tax_number,91510623060330802H,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5265,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,08da1f68bfbd4e6b856131eed7cc2cbd,德阳凯达门业有限公司,91510623062389947Y,tax_number,91510623062389947Y,company;supplier,4,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
5267,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,482a785af71b4472b6526e4d9372e0d2,四川宏旭建材有限公司,91510623071423668P,tax_number,91510623071423668P,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5276,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,24b20af9919f4e44b1ef58964f4054a2,中江县乐中机砖制造有限责任公司,91510623680418469U,tax_number,91510623680418469U,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5283,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,76b37d3eb74147f293957713d5abd3b5,四川雨龙舰物流有限公司,91510623MA62398NX6,tax_number,91510623MA62398NX6,company;supplier,4,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
5321,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,6500f9cd4fe14b91a57c79fb53cd68f6,德阳佳明商品混凝土有限公司,91510626060316971J,tax_number,91510626060316971J,company;supplier,3,merge_by_tax_number,blocked,same_tax_conflict_screen
5335,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,cb310e21894e4b97a7af019bcfabb7cd,四川西南科正建设工程质量检测有限公司,91510626735884580N,tax_number,91510626735884580N,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5337,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,296d457b58e1422785c84be1865c4b0c,德阳永钢钢材销售有限公司,915106267958348091,tax_number,915106267958348091,company;supplier,3,merge_by_tax_number,blocked,same_tax_conflict_screen
5345,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,fbc6e338894c4a20a6e1bc7c18a7ed41,罗江盛发建材有限公司,91510626MA63MMD896,tax_number,91510626MA63MMD896,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
5348,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,37fe13983a324fbc9348cec2788c9205,德阳市联丰砖厂,91510626MA6CJGUK01,tax_number,91510626MA6CJGUK01,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
5362,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,7fca0e78b70b4a909a50167eaf8847c5,四川省弘伍工程机械有限公司,915106815796074689,tax_number,915106815796074689,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5368,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,070a6b5c6e0f4c65b8335b965df52e01,德阳市金鸿混凝土有限公司,915106816841886489,tax_number,915106816841886489,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5406,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,55690ece20ff45de9fe37aa3b84c7994,什91510600MA6236QN6R邡市华峰制砖有限公司,91510682680435277K,tax_number,91510682680435277K,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5413,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,5a92821ff87e4dd2b5539e5df712a4d8,什邡市方亭街道老旧小区改造项目六标段工程地址什邡市方亭街道,91510682MA6BKR940L,tax_number,91510682MA6BKR940L,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5417,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,4b49f433b55e48b1add1d52769ea45e8,四川志诚博众商贸有限公司,91510682MAC96RFT6B,tax_number,91510682MAC96RFT6B,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
5428,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,8b3a9f7dbf68405481b6b66c274ac6d0,绵竹富贵天成建筑设备租赁有限公司,91510683759729278Y,tax_number,91510683759729278Y,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
5451,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,7062e80268994b9982a5c62f2310307a,绵阳夏鑫科技有限公司,91510700323381784F,tax_number,91510700323381784F,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
5462,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,779a57086eb344d29ff40db12b40021b,绵阳源来志承油脂销售有限公司,91510700MA627FK65Y,tax_number,91510700MA627FK65Y,company,2,merge_by_tax_number,blocked,duplicate_group_screen
5475,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,60c43354325648b6b6f74ac8bc3259c1,绵阳精运物流服务有限公司,91510700MA68LJFL9W,tax_number,91510700MA68LJFL9W,company,2,merge_by_tax_number,blocked,duplicate_group_screen
5539,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,8972908bf5bd40be87ef58390cfeab4e,四川鼎智盛工程项目管理有限公司,91510704MA624C8A7P,tax_number,91510704MA624C8A7P,company;supplier,3,merge_by_tax_number,blocked,same_tax_conflict_screen
5581,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,2527efb4102e402e91722fec75bfe401,四川启展商贸有限公司,91510722MA66RDBW8L,tax_number,91510722MA66RDBW8L,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
5587,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,00006dd296c34976bfd48231c3d25372,四川博钰诚建筑工程有限公司,91510722MAC2MP2Q45,tax_number,91510722MAC2MP2Q45,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5601,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,0db71dc06a0b477ea8ece2ebe02d311d,绵阳鑫泰水泥制品有限公司,91510724680409933M,tax_number,91510724680409933M,company;supplier,3,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
5611,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,32dde2f56af8403d879e42fc9a012a92,北川创建工程机械租赁有限公司,91510726MA69K0WW0H,tax_number,91510726MA69K0WW0H,company,2,merge_by_tax_number,blocked,duplicate_group_screen
5614,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,51d9bb32f17b44d3b73c36c2696d144d,江油市华威环保建材有限公,91510781678362910L,tax_number,91510781678362910L,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
5632,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,3fe9862a44374556b52827ca4c911f4e,中国人民财产保险股份有限公司广元分公司,91510802708985626G,tax_number,91510802708985626G,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5652,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,21d87eff83164172a5d6c4d50ce93d9f,广元市德瑞混凝土有限公司,915108125582224389,tax_number,915108125582224389,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5689,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,8fa873416cec4b28971bba90b431bba9,四川省川胜电缆有限公司,915109213094184051,tax_number,915109213094184051,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5691,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,37af8b65f9174a8f8203ce00e9937dac,四川宏娇建筑劳务有限公司,91510921MA632TBG1J,tax_number,91510921MA632TBG1J,company;supplier,3,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
5718,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,80537a0d8a0b4d7c98fb783f4e68b212,夹江县戈尔达陶瓷有限公司,9151112655821012XK,tax_number,9151112655821012XK,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
5753,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,42571c09ab064efeb0125c21b36c0477,四川中广建材有限公司,91511422687916567Q,tax_number,91511422687916567Q,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5794,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,a13d33825516461da0e318cc43b5b39b,巴中市鸿兴建材有限公司,915119005864843638,tax_number,915119005864843638,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5803,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,17babda7b33049e5ba924deaafe24baf,凉山州宏泰建筑劳务有限公司,91513400MA62H33E4M,tax_number,91513400MA62H33E4M,company;supplier,3,merge_by_tax_number,blocked,same_tax_conflict_screen
5839,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,ab6274e638524970b91e27ef9632c855,越西县创合广告传媒有限责任公司,91513434MA68QQ0N6Q,tax_number,91513434MA68QQ0N6Q,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
5855,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,08ac8a64922b4af59eb01e07fd5b169a,云南西双版纳帝景园林绿化有限公司,91532823MA6K7HBP5X,tax_number,91532823MA6K7HBP5X,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5885,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,88a673e5c256491f9d51badc7f0f0e97,西藏纵驰水电工程管理有限公司,91540195MA6T4ATG91,tax_number,91540195MA6T4ATG91,company;supplier,3,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
5915,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,a0b1774a39444ebb9518254b6d886df8,陇南旺隆商贸有限公司,9162120207358174XG,tax_number,9162120207358174XG,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5921,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,2d66fe727b674243a2f7d8a99b4c15c4,大通通利水泥制品有限公司,91630121MABJ90CC8F,tax_number,91630121MABJ90CC8F,company;supplier,3,merge_by_tax_number,blocked,same_tax_conflict_screen
5933,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,45e997fd807d434a8e9da60d7a6049aa,格尔木信超工贸有限公司,91632801MA758R482U,tax_number,91632801MA758R482U,company;supplier,4,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
5952,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,cade41108364426da6cddcebc25850a7,新疆凌新建筑工程有限公司,91650104MABP8Y575U,tax_number,91650104MABP8Y575U,company,2,merge_by_tax_number,blocked,duplicate_group_screen
5959,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,2a349579e24f484f9e404878b19708b6,新疆崇通电缆有限公司,91650109MA79FT1W7M,tax_number,91650109MA79FT1W7M,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
5996,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,7dd1fb8c648f4a7b8d6f5dd935f6f4b0,喀什市同汇人力资源服务有限公司,91653101MA78A1N6XX,tax_number,91653101MA78A1N6XX,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6017,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,2f7739ccaa0c4bd0b02ba2fa9cc18f2b,新疆纵源劳务分包有限公司喀什分公司,91653101MADJULAF5L,tax_number,91653101MADJULAF5L,company,2,merge_by_tax_number,blocked,duplicate_group_screen
6026,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,c8acc5b39ff8449196fbbaa33645bcba,喀什巨峰建材有限公司,91653122MA7780296C,tax_number,91653122MA7780296C,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6037,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,086d19c2be754afeaac3e22b7507f62a,喀什新路美建材有限公司英吉沙县分公司,91653123599166612X,tax_number,91653123599166612X,company,2,merge_by_tax_number,blocked,duplicate_group_screen
6038,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,2da94e05fe5643e1a0e916b1ec1888e8,喀什市全宏建材销售部,91653123MA7772958B,tax_number,91653123MA7772958B,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6060,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,71b63095e6994969b1fa5b08fdcdde50,麦盖提县盛源水利电力工程有限公司,91653127MA77702T48,tax_number,91653127MA77702T48,company,2,merge_by_tax_number,blocked,duplicate_group_screen
6090,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,39d2ad5e5bb14fbea3447f7c4686fb2d,国网新疆电力有限公司洛浦县供电公司,91653224313450088H,tax_number,91653224313450088H,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
6105,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,17cd783fbad441539ece789cd7a4cee7,陕西仝禾建设工程有限责任公司新疆分公司,91659003MABKYLJ68H,tax_number,91659003MABKYLJ68H,company,3,merge_by_tax_number,blocked,same_tax_conflict_screen
6112,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,70be9def23eb47078e4dc2f57bb741dd,天津市南开区兴宇鑫线缆销售中心,92120104MA05QPB790,tax_number,92120104MA05QPB790,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6113,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,978f906e2f2d42c3b900c6af65e4b704,任丘巿威运电力器材经销处,92130982MA0FL1GQ2G,tax_number,92130982MA0FL1GQ2G,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
